지역,단지명,면적구간,반기,거래건수,중앙값_만원,최저가_만원,최고가_만원
화성시,시범반도유보라아이비파크4.0,85.0,2024H1,8,94350.0,93000,99600
화성시,시범반도유보라아이비파크4.0,85.0,2024H2,12,98750.0,93000,102000
화성시,시범반도유보라아이비파크4.0,85.0,2025H1,14,102250.0,97800,107000
화성시,시범반도유보라아이비파크4.0,85.0,2025H2,13,105000.0,90000,115800
화성시,시범반도유보라아이비파크4.0,85.0,2026H1,17,120000.0,111000,149700
화성시,시범반도유보라아이비파크4.0,85.0,2026H2,2,145250.0,138500,152000
화성시,시범반도유보라아이비파크4.0,96.7,2020H1,15,89000.0,81000,94800
화성시,시범반도유보라아이비파크4.0,96.7,2020H2,7,96000.0,88800,111000
화성시,시범반도유보라아이비파크4.0,96.7,2021H1,6,127500.0,124000,134800
화성시,시범반도유보라아이비파크4.0,96.7,2021H2,7,133500.0,127500,142000
화성시,시범반도유보라아이비파크4.0,96.7,2022H1,5,125000.0,110000,127000
화성시,시범반도유보라아이비파크4.0,96.7,2022H2,3,92000.0,92000,92000
화성시,시범반도유보라아이비파크4.0,96.7,2023H1,7,107000.0,61000,113800
화성시,시범반도유보라아이비파크4.0,96.7,2023H2,1,117800.0,117800,117800
화성시,시범반도유보라아이비파크4.0,96.7,2024H1,4,109250.0,107000,113000
화성시,시범반도유보라아이비파크4.0,96.7,2024H2,8,112000.0,110000,116000
화성시,시범반도유보라아이비파크4.0,96.7,2025H1,13,112000.0,108000,118900
화성시,시범반도유보라아이비파크4.0,96.7,2025H2,12,119400.0,104000,130000
화성시,시범반도유보라아이비파크4.0,96.7,2026H1,27,130500.0,119700,163000
