거래일,법정동,지번,단지명,전용면적,층,거래금액(만원),건축년도,거래유형,중개사소재지,해제사유발생일,매수자구분,매도자구분,기타_aptDong,기타_aptSeq,기타_bonbun,기타_bubun,기타_cdealDay,기타_cdealType,기타_dealingGbn,기타_landCd,기타_landLeaseholdGbn,기타_rgstDate,기타_roadNm,기타_roadNmBonbun,기타_roadNmBubun,기타_roadNmCd,기타_roadNmSeq,기타_roadNmSggCd,기타_roadNmbCd,기타_sggCd,기타_umdCd,지역,지역코드
2025-01-07,잠실동,44,레이크팰리스,84.82,24,260000,2006,,"서울 강남구, 서울 송파구",,개인,개인,123,11710-5957,44,0,,,중개거래,1,N,25.02.25,잠실로,88,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2025-01-06,대치동,1027,래미안대치팰리스,94.49,20,415000,2015,,서울 강남구,,개인,개인,112,11680-4394,1027,0,,,중개거래,1,N,25.05.02,삼성로51길,37,0,4166413,0,11680,,11680,10600,서울 강남구,11680
2025-01-06,청계동,536,시범반도유보라아이비파크4.0,84.9705,38,102500,2018,,경기 화성시,,개인,개인,1504동,41590-1673,536,0,,,중개거래,1,N,25.02.28,동탄대로시범길,134,0,4852353,0,41590,0.0,41597,10500,화성시,41597
2025-01-06,신흥동,6951,산성역포레스티아,84.92,11,124000,2020,,경기 성남시 수정구,,개인,개인,116,41131-1652,6951,0,,,중개거래,1,N,25.01.24,수정로,319,0,3178018,1,41131,0.0,41131,10100,성남시 수정구,41131
2025-01-04,신흥동,6951,산성역포레스티아,59.84,22,103000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0,25.02.18,O,중개거래,1,N,,수정로,319,0,3178018,1,41131,0.0,41131,10100,성남시 수정구,41131
2025-01-04,잠실동,35,트리지움,84.95,11,250000,2007,,서울 송파구,,개인,개인,332,11710-6028,35,0,,,중개거래,1,N,25.03.14,잠실로,62,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2025-01-04,일원동,743,디에이치자이개포,84.94,20,330000,2021,,서울 강남구,,개인,개인,812동,11680-4988,743,0,,,중개거래,1,N,25.04.28,영동대로,22,0,2122002,5,11680,0.0,11680,11400,서울 강남구,11680
2025-01-04,청계동,512,동탄역 시범우남퍼스트빌아파트,84.94,16,113500,2015,,경기 화성시,,개인,개인,904,41590-1342,512,0,,,중개거래,1,N,25.02.24,동탄대로시범길,276,0,4852353,0,41590,0.0,41597,10500,화성시,41597
2025-01-04,청계동,533,동탄역시범반도유보라아이비파크1.0,99.0393,1,103000,2015,,경기 화성시,,개인,개인,1029동,41590-1425,533,0,,,중개거래,1,N,25.02.11,동탄대로시범길,168,0,4852353,0,41590,,41597,10500,화성시,41597
2025-01-04,청계동,512,동탄역 시범우남퍼스트빌아파트,84.98,19,108300,2015,,경기 화성시,,개인,개인,907,41590-1342,512,0,,,중개거래,1,N,25.03.21,동탄대로시범길,276,0,4852353,0,41590,0.0,41597,10500,화성시,41597
2025-01-04,청계동,512,동탄역 시범우남퍼스트빌아파트,84.98,29,109000,2015,,경기 화성시,,개인,개인,906,41590-1342,512,0,,,중개거래,1,N,25.03.07,동탄대로시범길,276,0,4852353,0,41590,0.0,41597,10500,화성시,41597
2025-01-03,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),74.1263,3,46500,2018,,경기 화성시,,개인,개인,3644동,41590-1763,744,0,,,중개거래,1,N,25.02.03,동탄순환대로12길,85,0,4852372,0,41590,0.0,41597,11000,화성시,41597
2025-01-02,잠실동,35,트리지움,84.95,2,235000,2007,,"서울 광진구, 서울 송파구",,개인,개인,331,11710-6028,35,0,,,중개거래,1,N,25.03.14,잠실로,62,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2025-01-02,대치동,1027,래미안대치팰리스,114.15,29,529000,2015,,서울 강남구,,개인,개인,109,11680-4394,1027,0,,,중개거래,1,N,25.02.11,삼성로51길,37,0,4166413,0,11680,,11680,10600,서울 강남구,11680
2025-01-01,오산동,1044,반도유보라아이비파크3,59.987,20,56500,2016,,경기 화성시,,개인,개인,,41590-1498,1044,0,25.03.03,O,중개거래,1,N,,동탄대로12길,17,0,4852346,0,41590,0.0,41597,10400,화성시,41597
2024-12-31,개포동,1281,디에이치아너힐즈,94.8407,31,402500,2019,,서울 강남구,,개인,개인,320,11680-4850,1281,0,,,중개거래,1,N,25.04.30,삼성로,11,0,3122005,1,11680,,11680,10300,서울 강남구,11680
2024-12-31,도곡동,527,도곡렉슬,120.8233,22,365000,2006,,서울 강남구,,개인,개인,404,11680-3623,527,0,,,중개거래,1,N,25.02.27,선릉로,221,0,3122006,8,11680,0.0,11680,11800,서울 강남구,11680
2024-12-30,잠실동,35,트리지움,84.97,11,248000,2007,,"서울 강남구, 서울 송파구",,개인,개인,321,11710-6028,35,0,,,중개거래,1,N,25.02.14,잠실로,62,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-30,청계동,512,동탄역 시범우남퍼스트빌아파트,84.98,32,109500,2015,,경기 화성시,,개인,개인,906,41590-1342,512,0,,,중개거래,1,N,25.03.18,동탄대로시범길,276,0,4852353,0,41590,0.0,41597,10500,화성시,41597
2024-12-28,오산동,973,동탄역 반도유보라 아이비파크 8.0,73.6524,9,96000,2018,,경기 화성시,,개인,개인,,41590-1791,973,0,25.01.17,O,중개거래,1,N,,동탄광역환승로,73,0,3350554,0,41590,,41597,10400,화성시,41597
2024-12-28,운중동,922,산운마을11단지(판교포레라움),59.9,3,112000,2009,,경기 성남시 분당구,,개인,개인,1105,41135-466,922,0,,,중개거래,1,N,25.02.28,판교원로,68,0,3180052,2,41135,0.0,41135,11500,성남시 분당구,41135
2024-12-28,잠실동,19,잠실엘스,84.8,10,277000,2008,,서울 송파구,,개인,개인,118,11710-6346,19,0,,,중개거래,1,N,25.03.19,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-28,잠실동,35,트리지움,59.88,16,218000,2007,,서울 송파구,,개인,개인,314,11710-6028,35,0,,,중개거래,1,N,25.01.31,잠실로,62,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-28,잠실동,19,잠실엘스,84.8,16,275000,2008,,서울 송파구,,개인,개인,146,11710-6346,19,0,,,중개거래,1,N,25.04.03,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-27,반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,59.07,12,61000,2007,,경기 화성시,,개인,개인,334,41590-973,80,0,,,중개거래,1,N,25.02.28,동탄중앙로,189,0,3210027,1,41590,0.0,41597,10200,화성시,41597
2024-12-27,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),74.1263,11,47300,2018,,경기 화성시,,개인,개인,3645동,41590-1763,744,0,,,중개거래,1,N,25.02.20,동탄순환대로12길,85,0,4852372,0,41590,0.0,41597,11000,화성시,41597
2024-12-26,오산동,972,동탄역 반도유보라 아이비파크6.0,59.9206,10,85000,2017,,경기 화성시,,개인,개인,805동,41590-1620,972,0,,,중개거래,1,N,25.03.13,동탄기흥로,479,12,3012058,2,41590,0.0,41597,10400,화성시,41597
2024-12-26,반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,59.07,22,58000,2007,,경기 화성시,,개인,개인,337,41590-973,80,0,,,중개거래,1,N,25.02.13,동탄중앙로,189,0,3210027,1,41590,0.0,41597,10200,화성시,41597
2024-12-26,청계동,536,시범반도유보라아이비파크4.0,84.9705,21,99000,2018,,경기 화성시,,개인,개인,1504동,41590-1673,536,0,,,중개거래,1,N,25.03.04,동탄대로시범길,134,0,4852353,0,41590,0.0,41597,10500,화성시,41597
2024-12-26,반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,59.07,4,58900,2007,,경기 화성시,,개인,개인,335,41590-973,80,0,,,중개거래,1,N,25.03.10,동탄중앙로,189,0,3210027,1,41590,0.0,41597,10200,화성시,41597
2024-12-25,일원동,743,디에이치자이개포,84.73,25,330000,2021,,서울 강남구,,개인,개인,804동,11680-4988,743,0,,,중개거래,1,N,25.03.31,영동대로,22,0,2122002,5,11680,0.0,11680,11400,서울 강남구,11680
2024-12-25,반송동,106-1,동탄파라곤II,115.21,21,75000,2010,,경기 화성시,,개인,개인,동탄파라곤II,41590-1132,106,1,,,중개거래,1,N,25.02.14,메타폴리스로,54,0,3210037,1,41590,0.0,41597,10200,화성시,41597
2024-12-24,반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,59.07,3,61000,2007,,경기 화성시,,개인,개인,,41590-973,80,0,25.01.07,O,중개거래,1,N,,동탄중앙로,189,0,3210027,1,41590,0.0,41597,10200,화성시,41597
2024-12-24,청계동,536,시범반도유보라아이비파크4.0,96.7283,14,110000,2018,,경기 화성시,,개인,개인,1504동,41590-1673,536,0,,,중개거래,1,N,24.12.30,동탄대로시범길,134,0,4852353,0,41590,0.0,41597,10500,화성시,41597
2024-12-24,반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,59.07,6,61500,2007,,경기 화성시,,개인,개인,335,41590-973,80,0,,,중개거래,1,N,25.04.18,동탄중앙로,189,0,3210027,1,41590,0.0,41597,10200,화성시,41597
2024-12-24,반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,59.07,11,61000,2007,,경기 화성시,,개인,개인,335,41590-973,80,0,,,중개거래,1,N,25.02.10,동탄중앙로,189,0,3210027,1,41590,0.0,41597,10200,화성시,41597
2024-12-24,잠실동,35,트리지움,84.83,27,246000,2007,,서울 송파구,,개인,개인,323,11710-6028,35,0,,,중개거래,1,N,25.02.10,잠실로,62,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-23,잠실동,35,트리지움,59.88,8,218000,2007,,서울 송파구,,개인,개인,301,11710-6028,35,0,,,중개거래,1,N,25.02.28,잠실로,62,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-23,반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,76.0,20,68000,2007,,경기 화성시,,개인,개인,344,41590-973,80,0,,,중개거래,1,N,25.03.05,동탄중앙로,189,0,3210027,1,41590,0.0,41597,10200,화성시,41597
2024-12-23,산척동,745,레이크힐 반도유보라 아이비파크 10.2,96.6996,18,61900,2018,,경기 화성시,,개인,개인,3602,41590-1814,745,0,,,중개거래,1,N,25.02.26,동탄순환대로10길,88,0,4852370,1,41590,,41597,11000,화성시,41597
2024-12-23,오산동,972,동탄역 반도유보라 아이비파크6.0,84.9885,16,102000,2017,,경기 화성시,,개인,개인,806동,41590-1620,972,0,,,중개거래,1,N,25.02.20,동탄기흥로,479,12,3012058,2,41590,0.0,41597,10400,화성시,41597
2024-12-23,논현동,245,동양파라곤,160.33,12,370000,2004,,서울 강남구,,개인,개인,101,11680-473,245,0,,,중개거래,1,N,24.12.27,언주로130길,30,0,4166574,1,11680,0.0,11680,10800,서울 강남구,11680
2024-12-22,청계동,512,동탄역 시범우남퍼스트빌아파트,84.94,16,115000,2015,,"경기 용인시 처인구, 경기 화성시",,개인,개인,903,41590-1342,512,0,,,중개거래,1,N,25.03.21,동탄대로시범길,276,0,4852353,0,41590,0.0,41597,10500,화성시,41597
2024-12-21,오산동,985,동탄역파라곤,79.8807,20,102500,2021,,경기 화성시,,개인,개인,901동,41590-2060,985,0,,,중개거래,1,N,25.02.03,동탄기흥로,393,20,3012058,0,41590,,41597,10400,화성시,41597
2024-12-21,개포동,1281,디에이치아너힐즈,84.6348,17,324000,2019,,서울 강남구,,개인,개인,308,11680-4850,1281,0,,,중개거래,1,N,25.02.25,삼성로,11,0,3122005,1,11680,,11680,10300,서울 강남구,11680
2024-12-20,잠실동,35,트리지움,84.83,9,256500,2007,,서울 송파구,,개인,개인,328,11710-6028,35,0,,,중개거래,1,N,25.04.15,잠실로,62,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-20,장지동,1009,레이크반도유보라아이비파크9.0,101.998,16,64000,2017,,경기 화성시,,개인,개인,3409동,41590-1719,1009,0,,,중개거래,1,N,25.03.04,동탄대로4길,95,0,4852335,0,41590,0.0,41597,11100,화성시,41597
2024-12-20,잠실동,19,잠실엘스,84.97,24,268000,2008,,서울 송파구,,개인,개인,106,11710-6346,19,0,,,중개거래,1,N,25.02.27,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-20,산척동,745,레이크힐 반도유보라 아이비파크 10.2,84.9991,1,51700,2018,,경기 화성시,,개인,개인,3602,41590-1814,745,0,,,중개거래,1,N,25.04.25,동탄순환대로10길,88,0,4852370,1,41590,,41597,11000,화성시,41597
2024-12-20,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),59.7731,9,43000,2018,,"경기 오산시, 경기 화성시",,개인,개인,3641동,41590-1763,744,0,,,중개거래,1,N,25.02.20,동탄순환대로12길,85,0,4852372,0,41590,0.0,41597,11000,화성시,41597
2024-12-20,판교동,622,판교원마을1단지(파라곤),101.06,4,155000,2009,,경기 성남시 분당구,,개인,개인,110,41135-458,622,0,,,중개거래,1,N,25.03.04,판교로,50,0,3180051,3,41135,0.0,41135,10800,성남시 분당구,41135
2024-12-20,대치동,1027,래미안대치팰리스,94.49,3,400000,2015,,서울 강남구,,개인,개인,111,11680-4394,1027,0,,,중개거래,1,N,25.02.28,삼성로51길,37,0,4166413,0,11680,,11680,10600,서울 강남구,11680
2024-12-19,잠실동,44,레이크팰리스,84.82,5,240000,2006,,서울 송파구,,개인,개인,107,11710-5957,44,0,,,중개거래,1,N,25.03.31,잠실로,88,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-19,청계동,512,동탄역 시범우남퍼스트빌아파트,59.99,15,89500,2015,,경기 화성시,,개인,개인,913,41590-1342,512,0,,,중개거래,1,N,25.05.13,동탄대로시범길,276,0,4852353,0,41590,0.0,41597,10500,화성시,41597
2024-12-18,잠실동,35,트리지움,59.88,23,220000,2007,,"서울 광진구, 서울 송파구",,개인,개인,308,11710-6028,35,0,,,중개거래,1,N,25.03.04,잠실로,62,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-18,잠실동,19,잠실엘스,84.8,12,272000,2008,,서울 송파구,,개인,개인,165,11710-6346,19,0,,,중개거래,1,N,25.02.20,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-18,잠실동,19,잠실엘스,84.8,14,266000,2008,,서울 송파구,,개인,개인,123,11710-6346,19,0,,,중개거래,1,N,25.03.07,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-18,잠실동,19,잠실엘스,84.8,27,272000,2008,,서울 송파구,,개인,개인,148,11710-6346,19,0,,,중개거래,1,N,25.03.31,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-17,장지동,1009,레이크반도유보라아이비파크9.0,104.3613,3,67000,2017,,경기 화성시,,개인,개인,3412동,41590-1719,1009,0,,,중개거래,1,N,25.03.14,동탄대로4길,95,0,4852335,0,41590,0.0,41597,11100,화성시,41597
2024-12-17,잠실동,35,트리지움,84.95,29,248000,2007,,서울 송파구,,개인,개인,331,11710-6028,35,0,,,중개거래,1,N,25.03.07,잠실로,62,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-16,잠실동,19,잠실엘스,84.8,11,257000,2008,,서울 송파구,,개인,개인,108,11710-6346,19,0,,,중개거래,1,N,25.03.28,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-16,도곡동,527,도곡렉슬,84.9984,16,312000,2006,,서울 강남구,,개인,개인,207,11680-3623,527,0,,,중개거래,1,N,25.02.26,선릉로,221,0,3122006,8,11680,0.0,11680,11800,서울 강남구,11680
2024-12-16,잠실동,44,레이크팰리스,136.74,27,309500,2006,,서울 송파구,,개인,개인,132,11710-5957,44,0,,,중개거래,1,N,25.02.28,잠실로,88,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-14,신흥동,6951,산성역포레스티아,74.98,18,112800,2020,,경기 성남시 수정구,,개인,개인,126,41131-1652,6951,0,,,중개거래,1,N,25.02.07,수정로,319,0,3178018,1,41131,0.0,41131,10100,성남시 수정구,41131
2024-12-14,잠실동,19,잠실엘스,84.8,14,258000,2008,,서울 송파구,,개인,개인,138,11710-6346,19,0,,,중개거래,1,N,25.02.20,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-14,잠실동,19,잠실엘스,59.96,7,215000,2008,,서울 송파구,,개인,개인,103,11710-6346,19,0,,,중개거래,1,N,25.03.31,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-13,잠실동,19,잠실엘스,84.88,11,260000,2008,,서울 송파구,,개인,개인,101,11710-6346,19,0,,,중개거래,1,N,25.02.05,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-13,잠실동,35,트리지움,59.88,1,199000,2007,,서울 송파구,,개인,개인,306,11710-6028,35,0,,,중개거래,1,N,25.03.05,잠실로,62,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-13,잠실동,35,트리지움,59.88,17,216000,2007,,서울 송파구,,개인,개인,314,11710-6028,35,0,,,중개거래,1,N,25.02.14,잠실로,62,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-13,개포동,1281,디에이치아너힐즈,59.8732,11,238000,2019,,"서울 강남구, 전북 익산시",,개인,개인,316,11680-4850,1281,0,,,중개거래,1,N,25.02.17,삼성로,11,0,3122005,1,11680,,11680,10300,서울 강남구,11680
2024-12-12,잠실동,35,트리지움,59.88,15,219000,2007,,서울 송파구,,개인,개인,308,11710-6028,35,0,,,중개거래,1,N,24.12.16,잠실로,62,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-11,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),59.7731,3,42500,2018,,경기 화성시,,개인,개인,3643동,41590-1763,744,0,,,중개거래,1,N,25.02.11,동탄순환대로12길,85,0,4852372,0,41590,0.0,41597,11000,화성시,41597
2024-12-11,잠실동,44,레이크팰리스,84.82,9,235000,2006,,서울 송파구,,개인,개인,107,11710-5957,44,0,,,중개거래,1,N,25.02.14,잠실로,88,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-11,산척동,745,레이크힐 반도유보라 아이비파크 10.2,84.9991,14,53400,2018,,경기 화성시,,개인,개인,3602,41590-1814,745,0,,,중개거래,1,N,25.01.09,동탄순환대로10길,88,0,4852370,1,41590,,41597,11000,화성시,41597
2024-12-11,산척동,745,레이크힐 반도유보라 아이비파크 10.2,84.9991,8,53300,2018,,"경기 수원시 영통구, 경기 화성시",,개인,개인,3620,41590-1814,745,0,,,중개거래,1,N,25.02.27,동탄순환대로10길,88,0,4852370,1,41590,,41597,11000,화성시,41597
2024-12-10,도곡동,527,도곡렉슬,114.9931,2,358000,2006,,서울 강남구,,개인,개인,411,11680-3623,527,0,,,중개거래,1,N,25.04.07,선릉로,221,0,3122006,8,11680,0.0,11680,11800,서울 강남구,11680
2024-12-09,신흥동,6951,산성역포레스티아,84.92,21,127500,2020,,경기 성남시 수정구,,개인,개인,122,41131-1652,6951,0,,,중개거래,1,N,25.02.28,수정로,319,0,3178018,1,41131,0.0,41131,10100,성남시 수정구,41131
2024-12-09,대치동,1027,래미안대치팰리스,94.49,18,438000,2015,,서울 강남구,,개인,개인,103,11680-4394,1027,0,,,중개거래,1,N,25.02.28,삼성로51길,37,0,4166413,0,11680,,11680,10600,서울 강남구,11680
2024-12-09,잠실동,19,잠실엘스,59.96,8,219000,2008,,서울 송파구,,개인,개인,171,11710-6346,19,0,,,중개거래,1,N,25.03.31,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-09,잠실동,44,레이크팰리스,59.97,10,214500,2006,,서울 송파구,,개인,개인,108,11710-5957,44,0,,,중개거래,1,N,25.02.13,잠실로,88,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-07,오산동,971,동탄역반도유보라아이비파크7.0,76.1872,20,100000,2019,,경기 화성시,,개인,개인,104동,41590-1820,971,0,,,중개거래,1,N,25.02.17,동탄광역환승로,63,0,3350554,1,41590,,41597,10400,화성시,41597
2024-12-07,청계동,512,동탄역 시범우남퍼스트빌아파트,59.99,10,89900,2015,,경기 화성시,,개인,개인,914,41590-1342,512,0,,,중개거래,1,N,25.04.16,동탄대로시범길,276,0,4852353,0,41590,0.0,41597,10500,화성시,41597
2024-12-07,일원동,741,래미안 개포 루체하임,84.97,24,270000,2018,,서울 강남구,,개인,개인,102,11680-4780,741,0,,,중개거래,1,N,25.04.29,개포로110길,50,0,4166041,1,11680,0.0,11680,11400,서울 강남구,11680
2024-12-06,반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,84.65,8,80800,2007,,경기 화성시,,개인,개인,341,41590-973,80,0,,,중개거래,1,N,25.03.24,동탄중앙로,189,0,3210027,1,41590,0.0,41597,10200,화성시,41597
2024-12-06,오산동,971,동탄역반도유보라아이비파크7.0,86.2318,35,114800,2019,,경기 화성시,,개인,개인,103동,41590-1820,971,0,,,중개거래,1,N,25.01.24,동탄광역환승로,63,0,3350554,1,41590,,41597,10400,화성시,41597
2024-12-06,개포동,1281,디에이치아너힐즈,59.8732,5,246000,2019,,서울 강남구,,개인,개인,312,11680-4850,1281,0,,,중개거래,1,N,25.02.19,삼성로,11,0,3122005,1,11680,,11680,10300,서울 강남구,11680
2024-12-06,일원동,741,래미안 개포 루체하임,101.97,3,301500,2018,,서울 강남구,,개인,개인,105,11680-4780,741,0,,,중개거래,1,N,25.02.28,개포로110길,50,0,4166041,1,11680,0.0,11680,11400,서울 강남구,11680
2024-12-05,잠실동,44,레이크팰리스,116.19,5,270000,2006,,서울 송파구,,개인,개인,117,11710-5957,44,0,,,중개거래,1,N,25.03.28,잠실로,88,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-05,잠실동,19,잠실엘스,84.8,11,274000,2008,,서울 송파구,,개인,개인,112,11710-6346,19,0,,,중개거래,1,N,25.03.27,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-05,오산동,1044,반도유보라아이비파크3,84.9897,10,74000,2016,,경기 화성시,,개인,개인,1812동,41590-1498,1044,0,,,중개거래,1,N,25.01.09,동탄대로12길,17,0,4852346,0,41590,0.0,41597,10400,화성시,41597
2024-12-04,반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,76.78,21,78000,2007,,"경기 수원시 영통구, 경기 화성시",,개인,개인,348,41590-973,80,0,,,중개거래,1,N,25.01.22,동탄중앙로,189,0,3210027,1,41590,0.0,41597,10200,화성시,41597
2024-12-04,잠실동,44,레이크팰리스,84.82,23,249500,2006,,서울 송파구,,개인,개인,105,11710-5957,44,0,,,중개거래,1,N,25.02.24,잠실로,88,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-04,잠실동,19,잠실엘스,84.97,8,260700,2008,,서울 송파구,,개인,개인,131,11710-6346,19,0,,,중개거래,1,N,25.02.06,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-04,산척동,745,레이크힐 반도유보라 아이비파크 10.2,96.6996,13,59200,2018,,경기 화성시,,개인,개인,3614,41590-1814,745,0,,,중개거래,1,N,25.01.09,동탄순환대로10길,88,0,4852370,1,41590,,41597,11000,화성시,41597
2024-12-03,오산동,1044,반도유보라아이비파크3,59.987,15,55000,2016,,경기 화성시,,개인,개인,1808동,41590-1498,1044,0,,,중개거래,1,N,24.12.06,동탄대로12길,17,0,4852346,0,41590,0.0,41597,10400,화성시,41597
2024-12-03,잠실동,19,잠실엘스,59.96,15,220500,2008,,서울 송파구,,개인,개인,167,11710-6346,19,0,,,중개거래,1,N,25.03.31,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2024-12-03,대치동,1027,래미안대치팰리스,84.97,21,355000,2015,,서울 강남구,,개인,개인,107,11680-4394,1027,0,,,중개거래,1,N,25.02.28,삼성로51길,37,0,4166413,0,11680,,11680,10600,서울 강남구,11680
2024-12-01,오산동,1044,반도유보라아이비파크3,74.9535,9,62900,2016,,경기 화성시,,개인,개인,1803동,41590-1498,1044,0,,,중개거래,1,N,25.05.16,동탄대로12길,17,0,4852346,0,41590,0.0,41597,10400,화성시,41597
2024-11-30,산척동,745,레이크힐 반도유보라 아이비파크 10.2,96.7859,17,67000,2018,,경기 화성시,,개인,개인,3616,41590-1814,745,0,,,중개거래,1,N,25.01.09,동탄순환대로10길,88,0,4852370,1,41590,,41597,11000,화성시,41597
2024-11-30,반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,84.68,6,83000,2007,,"경기 오산시, 경기 화성시",,개인,개인,345,41590-973,80,0,,,중개거래,1,N,25.02.19,동탄중앙로,189,0,3210027,1,41590,0.0,41597,10200,화성시,41597
2024-11-30,잠실동,35,트리지움,59.88,7,210000,2007,,서울 송파구,,개인,개인,308,11710-6028,35,0,,,중개거래,1,N,25.02.24,잠실로,62,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-11-30,청계동,512,동탄역 시범우남퍼스트빌아파트,59.95,15,91000,2015,,경기 화성시,,개인,개인,914,41590-1342,512,0,,,중개거래,1,N,25.03.28,동탄대로시범길,276,0,4852353,0,41590,0.0,41597,10500,화성시,41597
2024-11-30,오산동,1044,반도유보라아이비파크3,74.9535,2,60250,2016,,경기 화성시,,개인,개인,1802동,41590-1498,1044,0,,,중개거래,1,N,25.02.18,동탄대로12길,17,0,4852346,0,41590,0.0,41597,10400,화성시,41597
2024-11-30,청계동,533,동탄역시범반도유보라아이비파크1.0,84.9885,4,91000,2015,,"경기 화성시, 충남 천안시 서북구",,개인,개인,1027동,41590-1425,533,0,,,중개거래,1,N,25.02.07,동탄대로시범길,168,0,4852353,0,41590,,41597,10500,화성시,41597
2024-11-30,영천동,716,동탄역반도유보라아이비파크2.0,74.364,24,59700,2016,,경기 화성시,,개인,개인,405동,41590-1438,716,0,,,중개거래,1,N,25.01.17,동탄순환대로26길,55,0,4852383,1,41590,,41597,10600,화성시,41597
2024-11-30,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),84.9991,15,51700,2018,,경기 화성시,,개인,개인,3636동,41590-1763,744,0,,,중개거래,1,N,25.02.06,동탄순환대로12길,85,0,4852372,0,41590,0.0,41597,11000,화성시,41597
2024-11-29,청계동,512,동탄역 시범우남퍼스트빌아파트,59.99,21,89000,2015,,"경기 수원시 장안구, 경기 화성시",,개인,개인,913,41590-1342,512,0,,,중개거래,1,N,25.03.14,동탄대로시범길,276,0,4852353,0,41590,0.0,41597,10500,화성시,41597
2024-11-29,잠실동,35,트리지움,84.83,29,242000,2007,,서울 송파구,,개인,개인,341,11710-6028,35,0,,,중개거래,1,N,25.03.31,잠실로,62,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2024-11-28,오산동,1044,반도유보라아이비파크3,59.987,15,54500,2016,,경기 용인시 기흥구,,개인,개인,1814동,41590-1498,1044,0,,,중개거래,1,N,24.12.31,동탄대로12길,17,0,4852346,0,41590,0.0,41597,10400,화성시,41597
2024-11-28,산척동,745,레이크힐 반도유보라 아이비파크 10.2,84.9991,12,53000,2018,,경기 화성시,,개인,개인,3602,41590-1814,745,0,,,중개거래,1,N,25.01.06,동탄순환대로10길,88,0,4852370,1,41590,,41597,11000,화성시,41597
2024-11-27,반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,84.65,21,82000,2007,,경기 화성시,,개인,개인,346,41590-973,80,0,,,중개거래,1,N,24.12.02,동탄중앙로,189,0,3210027,1,41590,0.0,41597,10200,화성시,41597
