거래일,법정동,지번,단지명,전용면적,층,거래금액(만원),건축년도,거래유형,중개사소재지,해제사유발생일,매수자구분,매도자구분,기타_aptDong,기타_aptSeq,기타_bonbun,기타_bubun,기타_cdealDay,기타_cdealType,기타_dealingGbn,기타_landCd,기타_landLeaseholdGbn,기타_rgstDate,기타_roadNm,기타_roadNmBonbun,기타_roadNmBubun,기타_roadNmCd,기타_roadNmSeq,기타_roadNmSggCd,기타_roadNmbCd,기타_sggCd,기타_umdCd,지역,지역코드
2024-05-07,석우동,49,푸르지오,84.065,15,50000,2008,,,,개인,개인,102,41590-1063,49,0,,,직거래,1,N,24.05.10,동탄반석로,264,0,3210169,2,41590,0.0,41597,10300,,
2024-05-07,청계동,547,동탄역신안인스빌리베라2차,72.9996,1,63700,2016,,경기 화성시,,개인,개인,1116동,41590-1522,547,0,,,중개거래,1,N,24.08.13,동탄청계로,303,13,3350551,0,41590,0.0,41597,10500,,
2024-05-07,오산동,1047,동탄2신도시금강펜테리움센트럴파크Ⅰ,84.9949,11,60000,2016,,경기 화성시,,개인,법인,1827동,41590-1497,1047,0,,,중개거래,1,N,24.05.31,동탄대로12길,64,0,4852346,1,41590,,41597,10400,,
2024-05-07,청계동,513,동탄역시범리슈빌아파트,84.87,12,98500,2015,,경기 화성시,,개인,개인,,41590-1338,513,0,24.07.20,O,중개거래,1,N,,동탄대로시범길,236,0,4852353,0,41590,0.0,41597,10500,,
2024-05-07,청계동,541,롯데캐슬 알바트로스,101.8848,5,87000,2015,,"경기 수원시 영통구, 경기 화성시",,개인,개인,1303,41590-1371,541,0,,,중개거래,1,N,24.08.28,동탄순환대로21길,53,0,4852379,1,41590,0.0,41597,10500,,
2024-05-07,장지동,922,동탄레이크자연앤푸르지오,84.7984,3,82000,2020,,경기 화성시,,개인,개인,2925동,41590-1992,922,0,,,중개거래,1,N,24.07.12,동탄대로3길,33,0,4852334,0,41590,,41597,11100,,
2024-05-07,산척동,729,호수공원역 센트럴시티,60.3768,13,67000,2019,,경기 화성시,,개인,개인,3003동,41590-1920,729,0,,,중개거래,1,N,24.08.06,동탄대로6길,20,0,4852341,0,41590,,41597,11000,,
2024-05-06,청계동,512,동탄역 시범우남퍼스트빌아파트,73.96,16,95000,2015,,경기 화성시,,개인,개인,912,41590-1342,512,0,,,중개거래,1,N,24.07.26,동탄대로시범길,276,0,4852353,0,41590,0.0,41597,10500,,
2024-05-06,장지동,966,금호어울림레이크,74.97,10,70400,2018,,"경기 용인시기흥구, 경기 화성시",,개인,개인,3101동,41590-1770,966,0,,,중개거래,1,N,24.07.22,동탄대로4길,17,0,4852335,0,41590,0.0,41597,11100,,
2024-05-06,반송동,96,METAPOLIS,128.44,47,121000,2010,,경기 화성시,,개인,개인,B,41590-1135,96,0,,,중개거래,1,N,24.07.30,동탄중앙로,220,0,3210027,1,41590,0.0,41597,10200,,
2024-05-06,목동,486,동탄2신도시호반베르디움22단지,53.4754,14,52500,2017,,경기 화성시,,개인,개인,2206,41590-1660,486,0,,,중개거래,1,N,24.07.26,동탄순환대로20길,104,0,4852378,2,41590,,41597,10900,,
2024-05-06,목동,489,동탄동원로얄듀크2차,84.9889,21,62800,2019,,경기 화성시,,개인,개인,2003동,41590-1836,489,0,,,중개거래,1,N,24.06.10,동탄순환대로19길,21,0,4852377,0,41590,0.0,41597,10900,,
2024-05-06,목동,486,동탄2신도시호반베르디움22단지,53.788,18,52000,2017,,경기 화성시,,개인,개인,2207,41590-1660,486,0,,,중개거래,1,N,24.07.22,동탄순환대로20길,104,0,4852378,2,41590,,41597,10900,,
2024-05-06,영천동,833,힐스테이트동탄역,54.5533,29,53000,2020,,경기 화성시,,개인,개인,101동,41590-2048,833,0,,,중개거래,1,N,24.08.19,동탄기흥로,585,0,3012058,0,41590,0.0,41597,10600,,
2024-05-06,목동,494,호반베르디움센트럴포레,84.8388,14,61300,2017,,경기 화성시,,개인,개인,1913동,41590-1589,494,0,,,중개거래,1,N,24.06.27,동탄신리천로1길,74,0,4852387,0,41590,0.0,41597,10900,,
2024-05-06,목동,491,힐스테이트동탄,61.9248,6,62500,2019,,경기 화성시,,개인,개인,2024동,41590-1831,491,0,,,중개거래,1,N,24.06.21,동탄순환대로19길,59,0,4852377,1,41590,0.0,41597,10900,,
2024-05-04,반송동,75,동탄시범다은마을센트럴파크뷰,79.84,6,45500,2008,,경기 화성시,,개인,법인,362,41590-1019,75,0,,,중개거래,1,N,24.07.30,동탄공원로1길,6,59,4431476,1,41590,0.0,41597,10200,,
2024-05-04,산척동,730,더레이크시티부영5단지,84.52,10,70500,2018,,경기 화성시,,개인,개인,3041동,41590-1813,730,0,,,중개거래,1,N,24.07.29,동탄대로6길,50,0,4852341,0,41590,,41597,11000,,
2024-05-04,능동,1134,포스코더샵2차,84.0255,23,56000,2008,,경기 화성시,,개인,개인,908,41590-1022,1134,0,,,중개거래,1,N,24.07.23,동탄공원로,21,12,3210162,1,41590,0.0,41597,10100,,
2024-05-04,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),59.7731,12,40600,2018,,경기 화성시,,개인,개인,3643동,41590-1763,744,0,,,중개거래,1,N,24.07.23,동탄순환대로12길,85,0,4852372,0,41590,0.0,41597,11000,,
2024-05-04,장지동,966,금호어울림레이크,59.96,12,59800,2018,,경기 화성시,,개인,개인,3110동,41590-1770,966,0,,,중개거래,1,N,24.08.27,동탄대로4길,17,0,4852335,0,41590,0.0,41597,11100,,
2024-05-04,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),59.7731,14,44000,2018,,경기 화성시,,개인,개인,3633동,41590-1763,744,0,,,중개거래,1,N,24.09.06,동탄순환대로12길,85,0,4852372,0,41590,0.0,41597,11000,,
2024-05-04,능동,1151,푸른마을모아미래도,59.039,3,40900,2008,,경기 화성시,,개인,개인,947,41590-1026,1151,0,,,중개거래,1,N,24.08.30,동탄공원로,21,11,3210162,0,41590,,41597,10100,,
2024-05-04,능동,1132,동탄숲속마을 모아미래도1단지,60.49,14,46500,2008,,경기 화성시,,개인,개인,856,41590-1025,1132,0,,,중개거래,1,N,24.07.05,동탄숲속로,96,0,3210145,1,41590,0.0,41597,10100,,
2024-05-04,산척동,733,더레이크시티부영6단지,59.9912,17,49000,2018,,경기 화성시,,개인,개인,3064동,41590-1803,733,0,,,중개거래,1,N,24.07.30,동탄대로6길,84,0,4852341,0,41590,,41597,11000,,
2024-05-04,산척동,733,더레이크시티부영6단지,84.5413,2,58700,2018,,경기 화성시,,개인,개인,3070동,41590-1803,733,0,,,중개거래,1,N,24.07.30,동탄대로6길,84,0,4852341,0,41590,,41597,11000,,
2024-05-04,목동,485,한신더휴,83.4162,6,65500,2018,,경기 화성시,,개인,개인,2217동,41590-1774,485,0,,,중개거래,1,N,24.08.06,동탄순환대로20길,70,0,4852378,0,41590,0.0,41597,10900,,
2024-05-04,송동,693,동탄2하우스디더레이크,74.88,13,70000,2016,,경기 용인시처인구,,개인,개인,2630동,41590-1538,693,0,,,중개거래,1,N,24.07.12,동탄대로9길,19,0,4852343,0,41590,0.0,41597,11200,,
2024-05-04,산척동,722,더레이크시티부영1단지,59.9912,17,55900,2018,,경기 화성시,,개인,개인,2454동,41590-1802,722,0,,,중개거래,1,N,24.08.09,동탄대로8길,91,0,4852342,0,41590,,41597,11000,,
2024-05-04,산척동,729,호수공원역 센트럴시티,84.5442,26,85300,2019,,경기 화성시,,개인,개인,3005동,41590-1920,729,0,,,중개거래,1,N,24.08.27,동탄대로6길,20,0,4852341,0,41590,,41597,11000,,
2024-05-04,목동,477,동탄2신도시 베라체,59.98,14,49200,2018,,경기 화성시,,개인,개인,2146동,41590-1790,477,0,,,중개거래,1,N,24.05.23,동탄순환대로20길,13,0,4852378,0,41590,0.0,41597,10900,,
2024-05-03,청계동,536,시범반도유보라아이비파크4.0,84.9705,36,99600,2018,,경기 화성시,,개인,개인,1504동,41590-1673,536,0,,,중개거래,1,N,24.08.14,동탄대로시범길,134,0,4852353,0,41590,0.0,41597,10500,,
2024-05-03,장지동,1009,레이크반도유보라아이비파크9.0,101.998,14,61500,2017,,경기 화성시,,개인,개인,3406동,41590-1719,1009,0,,,중개거래,1,N,24.06.28,동탄대로4길,95,0,4852335,0,41590,0.0,41597,11100,,
2024-05-03,장지동,966,금호어울림레이크,74.97,7,70700,2018,,경기 화성시,,개인,개인,3102동,41590-1770,966,0,,,중개거래,1,N,24.08.14,동탄대로4길,17,0,4852335,0,41590,0.0,41597,11100,,
2024-05-03,능동,1115,동탄숲속마을자연앤경남아너스빌(1115-0),76.5,8,47900,2008,,경기 화성시,,개인,개인,806,41590-1068,1115,0,,,중개거래,1,N,24.07.30,동탄숲속로,103,0,3210145,1,41590,0.0,41597,10100,,
2024-05-03,석우동,53,우미린제일풍경채,80.3931,22,57000,2008,,경기 화성시,,개인,개인,,41590-1061,53,0,24.07.08,O,중개거래,1,N,,동탄반석로,277,0,3210169,0,41590,,41597,10300,,
2024-05-03,목동,478,이편한세상동탄,102.62,17,74000,2018,,경기 화성시,,개인,개인,2105동,41590-1676,478,0,,,중개거래,1,N,24.09.30,동탄순환대로20길,31,0,4852378,0,41590,0.0,41597,10900,,
2024-05-03,오산동,978,동탄역유림노르웨이숲,84.4985,6,103500,2021,,경기 화성시,,개인,개인,101동,41590-2098,978,0,,,중개거래,1,N,25.02.20,동탄감배산로,143,0,3351083,0,41590,0.0,41597,10400,,
2024-05-03,반송동,101,동탄시범다은마을 메타역 롯데캐슬,84.504,12,69500,2007,,경기 화성시,,개인,개인,306,41590-961,101,0,,,중개거래,1,N,24.07.30,메타폴리스로,22,0,3210037,1,41590,0.0,41597,10200,,
2024-05-03,반송동,224,동탄나루마을동탄역U.BORA여울숲1.0,84.6595,17,59100,2007,,경기 화성시,,개인,개인,632,41590-980,224,0,,,중개거래,1,N,24.08.13,동탄반석로,16,0,3210169,1,41590,0.0,41597,10200,,
2024-05-03,청계동,538,동탄역센트럴푸르지오,59.4313,9,64300,2015,,경기 화성시,,개인,개인,1321,41590-1365,538,0,,,중개거래,1,N,24.08.02,동탄순환대로21길,54,0,4852379,1,41590,0.0,41597,10500,,
2024-05-03,청계동,545,동탄역신안인스빌리베라1차,84.9814,8,64200,2015,,경기 화성시,,개인,개인,1347동,41590-1407,545,0,,,중개거래,1,N,24.07.02,동탄순환대로21길,15,0,4852379,1,41590,0.0,41597,10500,,
2024-05-03,산척동,722,더레이크시티부영1단지,59.9912,14,51000,2018,,경기 화성시,,개인,개인,2455동,41590-1802,722,0,,,중개거래,1,N,24.06.03,동탄대로8길,91,0,4852342,0,41590,,41597,11000,,
2024-05-03,능동,1150,동탄푸른마을신일해피트리,59.96,15,38000,2008,,경기 화성시,,개인,개인,966,41590-1065,1150,0,,,중개거래,1,N,24.07.05,동탄공원로,21,39,3210162,0,41590,,41597,10100,,
2024-05-02,목동,489,동탄동원로얄듀크2차,84.9889,7,61000,2019,,경기 화성시,,개인,개인,,41590-1836,489,0,24.05.02,O,중개거래,1,N,,동탄순환대로19길,21,0,4852377,0,41590,0.0,41597,10900,,
2024-05-02,반송동,103-1,동탄스카이뷰빌딩,18.32,8,4300,2007,,경기 화성시,,개인,개인,,41590-1182,103,1,,,중개거래,1,N,24.05.16,동탄반석로,144,0,3210169,1,41590,0.0,41597,10200,,
2024-05-02,영천동,884,동탄파크푸르지오,74.75,15,48000,2018,,,,개인,개인,102동,41590-1675,884,0,,,직거래,1,N,24.08.30,동탄대로24가길,7,0,4852358,1,41590,0.0,41597,10600,,
2024-05-02,청계동,550,KCC스위첸아파트,84.01,1,64000,2015,,경기 화성시,,개인,개인,1121,41590-1343,550,0,,,중개거래,1,N,24.08.30,동탄청계로,303,14,3350551,0,41590,0.0,41597,10500,,
2024-05-02,송동,693,동탄2하우스디더레이크,59.99,3,60500,2016,,경기 화성시,,개인,개인,2622동,41590-1538,693,0,,,중개거래,1,N,24.06.07,동탄대로9길,19,0,4852343,0,41590,0.0,41597,11200,,
2024-05-02,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),59.7731,13,41950,2018,,경기 화성시,,개인,개인,3634동,41590-1763,744,0,,,중개거래,1,N,24.05.31,동탄순환대로12길,85,0,4852372,0,41590,0.0,41597,11000,,
2024-05-02,청계동,533,동탄역시범반도유보라아이비파크1.0,84.9885,5,86000,2015,,경기 화성시,,개인,개인,1027동,41590-1425,533,0,,,중개거래,1,N,24.08.09,동탄대로시범길,168,0,4852353,0,41590,,41597,10500,,
2024-05-02,능동,1134,포스코더샵2차,76.1565,5,49700,2008,,경기 화성시,,개인,법인,901,41590-1022,1134,0,,,중개거래,1,N,24.05.30,동탄공원로,21,12,3210162,1,41590,0.0,41597,10100,,
2024-05-02,목동,478,이편한세상동탄,89.01,22,67000,2018,,경기 화성시,,개인,개인,2106동,41590-1676,478,0,,,중개거래,1,N,24.08.30,동탄순환대로20길,31,0,4852378,0,41590,0.0,41597,10900,,
2024-05-01,능동,1116,동탄숲속마을 광명메이루즈,84.496,9,52800,2008,,경기 화성시,,개인,개인,819,41590-1024,1116,0,,,중개거래,1,N,24.06.19,동탄숲속로,95,0,3210145,0,41590,,41597,10100,,
2024-05-01,산척동,745,레이크힐 반도유보라 아이비파크 10.2,96.6996,17,57300,2018,,"경기 화성시, 인천 연수구",,개인,개인,3605,41590-1814,745,0,,,중개거래,1,N,24.05.27,동탄순환대로10길,88,0,4852370,1,41590,,41597,11000,,
2024-05-01,청계동,552,동탄역 호반 써밋,84.957,15,73450,2015,,경기 화성시,,개인,개인,,41590-1377,552,0,24.05.28,O,중개거래,1,N,,동탄순환대로22길,45,0,4852380,1,41590,0.0,41597,10500,,
2024-05-01,장지동,977,동탄2신도시호반베르디움33단지,84.9025,5,54500,2018,,"경기 안양시 만안구, 경기 화성시",,개인,개인,3315동,41590-1771,977,0,,,중개거래,1,N,24.06.25,동탄대로4다길,78,0,4852338,1,41590,,41597,11100,,
2024-05-01,장지동,1011,동탄2아이파크2단지,96.9237,15,62800,2019,,경기 화성시,,개인,개인,3436,41590-1896,1011,0,,,중개거래,1,N,24.07.25,동탄대로4길,143,0,4852335,2,41590,,41597,11100,,
2024-05-01,목동,477,동탄2신도시 베라체,74.97,20,52000,2018,,경기 화성시,,개인,개인,2143동,41590-1790,477,0,,,중개거래,1,N,24.07.10,동탄순환대로20길,13,0,4852378,0,41590,0.0,41597,10900,,
2024-05-01,목동,486,동탄2신도시호반베르디움22단지,53.4754,15,52000,2017,,경기 화성시,,개인,개인,2209,41590-1660,486,0,,,중개거래,1,N,24.06.10,동탄순환대로20길,104,0,4852378,2,41590,,41597,10900,,
2024-05-01,목동,485,한신더휴,76.4713,5,60000,2018,,경기 화성시,,개인,개인,2211동,41590-1774,485,0,,,중개거래,1,N,24.07.15,동탄순환대로20길,70,0,4852378,0,41590,0.0,41597,10900,,
2024-05-01,영천동,833,힐스테이트동탄역,54.9749,32,52000,2020,,경기 화성시,,개인,개인,103동,41590-2048,833,0,,,중개거래,1,N,24.06.10,동탄기흥로,585,0,3012058,0,41590,0.0,41597,10600,,
2024-05-01,영천동,662,동탄역센트럴상록아파트,59.96,10,72800,2017,,경기 화성시,,개인,개인,639동,41590-1622,662,0,,,중개거래,1,N,24.08.07,동탄대로22길,9,0,4852356,0,41590,0.0,41597,10600,,
2024-05-01,산척동,733,더레이크시티부영6단지,59.9912,22,49200,2018,,경기 화성시,,개인,개인,3067동,41590-1803,733,0,,,중개거래,1,N,24.07.19,동탄대로6길,84,0,4852341,0,41590,,41597,11000,,
2024-04-30,청계동,533,동탄역시범반도유보라아이비파크1.0,84.9885,1,82500,2015,,경기 화성시,,개인,개인,1030동,41590-1425,533,0,,,중개거래,1,N,24.07.05,동탄대로시범길,168,0,4852353,0,41590,,41597,10500,,
2024-04-30,목동,486,동탄2신도시호반베르디움22단지,53.4754,7,51000,2017,,경기 화성시,,개인,개인,2203,41590-1660,486,0,,,중개거래,1,N,24.07.26,동탄순환대로20길,104,0,4852378,2,41590,,41597,10900,,
2024-04-30,산척동,745,레이크힐 반도유보라 아이비파크 10.2,84.9991,9,52800,2018,,경기 화성시,,개인,개인,3612,41590-1814,745,0,,,중개거래,1,N,24.08.09,동탄순환대로10길,88,0,4852370,1,41590,,41597,11000,,
2024-04-30,석우동,49,푸르지오,75.076,10,56000,2008,,경기 화성시,,개인,개인,106,41590-1063,49,0,,,중개거래,1,N,24.07.24,동탄반석로,264,0,3210169,2,41590,0.0,41597,10300,,
2024-04-30,능동,1129,동탄숲속마을모아미래도2단지,100.92,16,50000,2008,,,,개인,개인,883,41590-1018,1129,0,,,직거래,1,N,24.05.28,동탄숲속로,36,0,3210145,0,41590,,41597,10100,,
2024-04-30,장지동,963,동탄호수자이파밀리에,51.75,14,47300,2018,,경기 화성시,,개인,개인,3210동,41590-1695,963,0,,,중개거래,1,N,24.06.11,동탄대로2길,19,0,4852333,0,41590,0.0,41597,11100,,
2024-04-30,산척동,730,더레이크시티부영5단지,84.52,11,71000,2018,,경기 화성시,,개인,개인,3040동,41590-1813,730,0,,,중개거래,1,N,24.05.30,동탄대로6길,50,0,4852341,0,41590,,41597,11000,,
2024-04-30,송동,693,동탄2하우스디더레이크,74.88,20,72000,2016,,경기 화성시,,개인,개인,2631동,41590-1538,693,0,,,중개거래,1,N,24.06.11,동탄대로9길,19,0,4852343,0,41590,0.0,41597,11200,,
2024-04-30,영천동,716,동탄역반도유보라아이비파크2.0,84.9921,8,61965,2016,,경기 화성시,,개인,법인,408동,41590-1438,716,0,,,중개거래,1,N,24.05.29,동탄순환대로26길,55,0,4852383,1,41590,,41597,10600,,
2024-04-30,반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,76.78,32,75000,2007,,경기 화성시,,개인,개인,345,41590-973,80,0,,,중개거래,1,N,24.06.28,동탄중앙로,189,0,3210027,1,41590,0.0,41597,10200,,
2024-04-30,영천동,859-1,동탄2신도시4차동원로얄듀크포레,59.0157,15,47500,2020,,경기 화성시,,개인,개인,101동,41590-2038,859,1,,,중개거래,1,N,24.11.25,동탄첨단산업2로,88,0,3350557,0,41590,0.0,41597,10600,,
2024-04-29,오산동,1001,동탄역더샵센트럴시티2차,84.98,14,75000,2018,,경기 화성시,,개인,개인,1611동,41590-1764,1001,0,,,중개거래,1,N,24.07.05,동탄감배산로,19,0,3351083,0,41590,0.0,41597,10400,,
2024-04-29,능동,1124,동탄숲속마을자연앤경남아너스빌(1124-0),76.51,4,46000,2008,,경기 화성시,,개인,개인,835,41590-1069,1124,0,,,중개거래,1,N,24.04.29,동탄숲속로,69,0,3210145,0,41590,,41597,10100,,
2024-04-29,오산동,984,동탄역동원로얄듀크비스타3차,84.9963,8,89800,2020,,경기 화성시,,개인,개인,603동,41590-1994,984,0,,,중개거래,1,N,24.06.03,동부대로,1062,0,2012005,0,41590,0.0,41597,10400,,
2024-04-29,능동,1124,동탄숲속마을자연앤경남아너스빌(1124-0),76.51,4,45000,2008,,경기 화성시,,개인,개인,835,41590-1069,1124,0,,,중개거래,1,N,24.06.28,동탄숲속로,69,0,3210145,0,41590,,41597,10100,,
2024-04-29,반송동,102,시범다은마을포스코더샵,84.5111,9,65000,2007,,경기 화성시,,개인,개인,316,41590-962,102,0,,,중개거래,1,N,24.07.30,동탄문화센터로,39,0,3210168,0,41590,,41597,10200,,
2024-04-28,목동,491,힐스테이트동탄,84.8479,7,78500,2019,,경기 화성시,,개인,개인,2027동,41590-1831,491,0,,,중개거래,1,N,24.08.01,동탄순환대로19길,59,0,4852377,1,41590,0.0,41597,10900,,
2024-04-28,청계동,538,동탄역센트럴푸르지오,84.9834,13,77500,2015,,경기 화성시,,개인,개인,1330,41590-1365,538,0,,,중개거래,1,N,24.08.30,동탄순환대로21길,54,0,4852379,1,41590,0.0,41597,10500,,
2024-04-28,오산동,973,동탄역 반도유보라 아이비파크 8.0,73.4311,23,94500,2018,,경기 화성시,,개인,개인,201동,41590-1791,973,0,,,중개거래,1,N,24.08.22,동탄광역환승로,73,0,3350554,0,41590,,41597,10400,,
2024-04-27,반송동,75,동탄시범다은마을센트럴파크뷰,80.968,10,42900,2008,,경기 화성시,,개인,개인,363,41590-1019,75,0,,,중개거래,1,N,24.07.12,동탄공원로1길,6,59,4431476,1,41590,0.0,41597,10200,,
2024-04-27,능동,1134,포스코더샵2차,84.0255,17,57500,2008,,경기 화성시,,개인,개인,909,41590-1022,1134,0,,,중개거래,1,N,24.07.17,동탄공원로,21,12,3210162,1,41590,0.0,41597,10100,,
2024-04-27,장지동,922,동탄레이크자연앤푸르지오,84.7984,7,86000,2020,,경기 화성시,,개인,개인,2921동,41590-1992,922,0,,,중개거래,1,N,24.07.31,동탄대로3길,33,0,4852334,0,41590,,41597,11100,,
2024-04-27,반송동,79,시범다은마을우남퍼스트빌,84.4275,12,62000,2007,,"경기 오산시, 경기 화성시",,개인,개인,355,41590-966,79,0,,,중개거래,1,N,24.07.26,동탄중앙로,171,0,3210027,1,41590,0.0,41597,10200,,
2024-04-27,송동,693,동탄2하우스디더레이크,84.93,25,82000,2016,,경기 화성시,,개인,개인,2629동,41590-1538,693,0,,,중개거래,1,N,24.07.24,동탄대로9길,19,0,4852343,0,41590,0.0,41597,11200,,
2024-04-27,오산동,973,동탄역 반도유보라 아이비파크 8.0,73.6524,23,101000,2018,,경기 화성시,,개인,개인,,41590-1791,973,0,24.08.27,O,중개거래,1,N,,동탄광역환승로,73,0,3350554,0,41590,0.0,41597,10400,,
2024-04-26,목동,491,힐스테이트동탄,61.9248,6,59500,2019,,경기 화성시,,개인,개인,2023동,41590-1831,491,0,,,중개거래,1,N,24.05.31,동탄순환대로19길,59,0,4852377,1,41590,0.0,41597,10900,,
2024-04-26,청계동,552,동탄역 호반 써밋,59.417,1,56000,2015,,경기 화성시,,개인,개인,1205,41590-1377,552,0,,,중개거래,1,N,24.07.29,동탄순환대로22길,45,0,4852380,1,41590,0.0,41597,10500,,
2024-04-26,목동,478,이편한세상동탄,84.87,7,62000,2018,,경기 화성시,,개인,개인,2109동,41590-1676,478,0,,,중개거래,1,N,24.08.23,동탄순환대로20길,31,0,4852378,0,41590,0.0,41597,10900,,
2024-04-26,산척동,789,"산척동,동탄호수공원금강펜테리움센트럴파크Ⅱ",69.9918,24,51000,2017,,경기 화성시,,개인,개인,1934동,41590-1612,789,0,,,중개거래,1,N,24.06.28,동탄산척로2길,56,0,4852416,0,41590,0.0,41597,11000,,
2024-04-26,목동,494,호반베르디움센트럴포레,84.669,6,57000,2017,,경기 화성시,,개인,개인,1921동,41590-1589,494,0,,,중개거래,1,N,24.06.07,동탄신리천로1길,74,0,4852387,0,41590,0.0,41597,10900,,
2024-04-26,영천동,884,동탄파크푸르지오,84.92,2,54500,2018,,경기 화성시,,개인,개인,106동,41590-1675,884,0,,,중개거래,1,N,24.07.19,동탄대로24가길,7,0,4852358,1,41590,0.0,41597,10600,,
2024-04-26,청계동,520,동탄역 시범한화 꿈에그린 프레스티지,84.51,11,121000,2015,,경기 화성시,,개인,개인,1411동,41590-1409,520,0,,,중개거래,1,N,24.07.31,동탄대로시범길,20,0,4852353,1,41590,0.0,41597,10500,,
2024-04-26,장지동,922,동탄레이크자연앤푸르지오,84.7984,19,85000,2020,,경기 화성시,,개인,개인,2921동,41590-1992,922,0,,,중개거래,1,N,24.05.07,동탄대로3길,33,0,4852334,0,41590,,41597,11100,,
2024-04-26,청계동,538,동탄역센트럴푸르지오,59.3401,5,60300,2015,,경기 화성시,,개인,개인,1329,41590-1365,538,0,,,중개거래,1,N,24.08.30,동탄순환대로21길,54,0,4852379,1,41590,0.0,41597,10500,,
2024-04-26,반송동,93-1,동탄위버폴리스,121.5352,12,52000,2009,,경기 화성시,,개인,개인,에이동,41590-1115,93,1,,,중개거래,1,N,24.06.27,동탄지성로,17,0,3177017,6,41590,0.0,41597,10200,,
2024-04-26,오산동,1044,반도유보라아이비파크3,59.987,6,58000,2016,,경기 화성시,,개인,개인,1814동,41590-1498,1044,0,,,중개거래,1,N,24.12.18,동탄대로12길,17,0,4852346,0,41590,0.0,41597,10400,,
2024-04-26,능동,1115,동탄숲속마을자연앤경남아너스빌(1115-0),76.51,14,49000,2008,,"경기 용인시 수지구, 경기 화성시",,개인,개인,805,41590-1068,1115,0,,,중개거래,1,N,24.08.16,동탄숲속로,103,0,3210145,1,41590,0.0,41597,10100,,
2024-04-26,장지동,917,동탄호수하우스디,84.97,4,65000,2021,,경기 화성시,,개인,개인,,41590-2095,917,0,24.05.17,O,중개거래,1,N,,동탄대로1길,66,0,4852332,1,41590,0.0,41597,11100,,
2024-04-26,청계동,520,동탄역 시범한화 꿈에그린 프레스티지,84.51,17,113800,2015,,경기 화성시,,개인,개인,1426동,41590-1409,520,0,,,중개거래,1,N,24.07.30,동탄대로시범길,20,0,4852353,1,41590,0.0,41597,10500,,
2024-04-26,청계동,525,동탄역시범호반써밋,84.9909,13,89500,2015,,경기 화성시,,개인,개인,1473,41590-1350,525,0,,,중개거래,1,N,24.06.25,동탄대로시범길,122,0,4852353,0,41590,0.0,41597,10500,,
2024-04-26,반송동,102,시범다은마을포스코더샵,84.5111,1,59500,2007,,경기 화성시,,개인,개인,320,41590-962,102,0,,,중개거래,1,N,24.08.09,동탄문화센터로,39,0,3210168,0,41590,,41597,10200,,
2024-04-26,오산동,1089,동탄역롯데캐슬,65.9695,40,127000,2021,,경기 화성시,,개인,개인,103동,41590-2074,1089,0,,,중개거래,1,N,24.08.30,동탄역로,150,0,3350550,1,41590,0.0,41597,10400,,
2024-04-26,청계동,525,동탄역시범호반써밋,84.9698,16,88000,2015,,경기 화성시,,개인,개인,1470,41590-1350,525,0,,,중개거래,1,N,24.06.18,동탄대로시범길,122,0,4852353,0,41590,0.0,41597,10500,,
2024-04-25,청계동,512,동탄역 시범우남퍼스트빌아파트,84.94,16,114500,2015,,경기 화성시,,개인,개인,905,41590-1342,512,0,,,중개거래,1,N,24.07.12,동탄대로시범길,276,0,4852353,0,41590,0.0,41597,10500,,
2024-04-25,반송동,79,시범다은마을우남퍼스트빌,67.0661,14,57000,2007,,경기 화성시,,개인,개인,349,41590-966,79,0,,,중개거래,1,N,24.08.09,동탄중앙로,171,0,3210027,1,41590,0.0,41597,10200,,
2024-04-25,영천동,879,동탄역동원로얄듀크1차,59.7224,18,59900,2018,,경기 화성시,,개인,개인,205동,41590-1769,879,0,,,중개거래,1,N,24.05.16,동탄첨단산업2로,14,0,3350557,0,41590,0.0,41597,10600,,
2024-04-25,목동,477,동탄2신도시 베라체,59.99,2,47000,2018,,경기 화성시,,개인,개인,2142동,41590-1790,477,0,,,중개거래,1,N,24.05.13,동탄순환대로20길,13,0,4852378,0,41590,0.0,41597,10900,,
2024-04-25,산척동,733,더레이크시티부영6단지,59.9912,13,49000,2018,,경기 화성시,,개인,개인,3064동,41590-1803,733,0,,,중개거래,1,N,24.07.29,동탄대로6길,84,0,4852341,0,41590,,41597,11000,,
2024-04-25,청계동,520,동탄역 시범한화 꿈에그린 프레스티지,101.4,2,121000,2015,,경기 화성시,,개인,개인,1418동,41590-1409,520,0,,,중개거래,1,N,24.11.29,동탄대로시범길,20,0,4852353,1,41590,0.0,41597,10500,,
2024-04-25,청계동,512,동탄역 시범우남퍼스트빌아파트,59.95,17,89800,2015,,경기 화성시,,개인,개인,915,41590-1342,512,0,,,중개거래,1,N,24.07.12,동탄대로시범길,276,0,4852353,0,41590,0.0,41597,10500,,
2024-04-25,목동,477,동탄2신도시 베라체,59.99,3,47300,2018,,경기 화성시,,개인,개인,2144동,41590-1790,477,0,,,중개거래,1,N,24.05.16,동탄순환대로20길,13,0,4852378,0,41590,0.0,41597,10900,,
