지역,지역코드,거래일,법정동,지번,단지명,전용면적,층,거래금액(만원),건축년도,거래유형,중개사소재지,해제사유발생일,매수자구분,매도자구분,기타_aptDong,기타_aptSeq,기타_bonbun,기타_bubun,기타_cdealDay,기타_cdealType,기타_dealingGbn,기타_landCd,기타_landLeaseholdGbn,기타_rgstDate,기타_roadNm,기타_roadNmBonbun,기타_roadNmBubun,기타_roadNmCd,기타_roadNmSeq,기타_roadNmSggCd,기타_roadNmbCd,기타_sggCd,기타_umdCd
성남시 수정구,41131,2025-03-20,수진동,3991,밀란체3,73.3558,7,53000,2006,,경기 성남시 수정구,,개인,개인,성남 밀란체3,41131-1229,3991,0,,,중개거래,1,N,25.03.28,성남대로1194번길,3,0,4334253,1,41131,0.0,41131,10300
성남시 수정구,41131,2025-03-20,수진동,2220,엠디,84.87,5,89900,2001,,"경기 성남시 수정구, 경기 성남시 중원구",,개인,개인,,41131-14,2220,0,25.05.24,O,중개거래,1,N,,산성대로,183,0,2179002,2,41131,0.0,41131,10300
성남시 수정구,41131,2025-03-20,창곡동,521,위례더힐55,85.7528,9,133300,2015,,경기 성남시 수정구,,개인,개인,5510,41131-1497,521,0,,,중개거래,1,N,25.04.10,위례순환로,220,0,3000239,1,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-19,태평동,7342,가천대역쌍용스윗닷홈,84.7957,11,81500,2005,,"경기 성남시 수정구, 경기 성남시 중원구",,개인,개인,103,41131-1198,7342,0,,,중개거래,1,N,25.06.23,태평로,9,0,3178032,1,41131,0.0,41131,10200
성남시 수정구,41131,2025-03-19,태평동,7342,가천대역쌍용스윗닷홈,59.8268,3,59500,2005,,경기 성남시 수정구,,개인,개인,103,41131-1198,7342,0,,,중개거래,1,N,25.05.02,태평로,9,0,3178032,1,41131,0.0,41131,10200
성남시 수정구,41131,2025-03-19,태평동,7336,신세계쉐덴,119.797,10,84000,2010,,경기 성남시 수정구,,개인,개인,101,41131-1413,7336,0,,,중개거래,1,N,25.06.04,수정로,201,0,3178018,2,41131,0.0,41131,10200
성남시 수정구,41131,2025-03-19,신흥동,6951,산성역포레스티아,84.92,6,123500,2020,,경기 성남시 수정구,,개인,개인,113,41131-1652,6951,0,,,중개거래,1,N,25.06.05,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-19,창곡동,521,위례더힐55,85.4621,3,125000,2015,,경기 성남시 수정구,,개인,개인,5502,41131-1497,521,0,,,중개거래,1,N,25.06.30,위례순환로,220,0,3000239,1,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-18,고등동,590,판교밸리제일풍경채,84.991,5,123250,2020,,,,개인,법인,104동,41131-1645,590,0,,,직거래,1,N,25.04.16,고등공원로,19,0,3352361,0,41131,0.0,41131,11200
성남시 수정구,41131,2025-03-18,창곡동,521,위례더힐55,147.7121,1,150000,2015,,경기 성남시 수정구,,개인,개인,5520,41131-1497,521,0,,,중개거래,1,N,25.05.08,위례순환로,220,0,3000239,1,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-18,고등동,592,판교밸리호반써밋,84.9872,12,109000,2019,,"경기 성남시 수정구, 서울 송파구",,개인,개인,204동,41131-1642,592,0,,,중개거래,1,N,25.07.01,고등로,34,0,3352360,1,41131,0.0,41131,11200
성남시 수정구,41131,2025-03-18,창곡동,504,위례센트럴자이,51.89,13,114500,2017,,"경기 성남시 수정구, 서울 송파구",,개인,개인,3212동,41131-1578,504,0,,,중개거래,1,N,25.07.15,위례광장로,97,0,3000238,0,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-17,신흥동,6951,산성역포레스티아,84.92,10,120000,2020,,경기 성남시 수정구,,개인,개인,117,41131-1652,6951,0,,,중개거래,1,N,25.07.18,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-17,창곡동,504,위례센트럴자이,74.99,8,152000,2017,,"경기 성남시 수정구, 서울 송파구",,개인,개인,3214동,41131-1578,504,0,,,중개거래,1,N,25.06.27,위례광장로,97,0,3000238,0,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-17,신흥동,6951,산성역포레스티아,74.98,9,117500,2020,,경기 성남시 수정구,,개인,개인,134,41131-1652,6951,0,,,중개거래,1,N,25.06.20,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-16,양지동,743-1,통보3,69.72,1,36500,1983,,경기 성남시 수정구,,개인,개인,,41131-22,743,1,,,중개거래,1,N,25.06.13,논골로,34,0,3178005,2,41131,0.0,41131,10600
성남시 수정구,41131,2025-03-16,신흥동,6951,산성역포레스티아,67.86,17,108000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0,25.04.14,O,중개거래,1,N,,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-16,단대동,100,단대푸르지오,114.88,14,106500,2012,,경기 성남시 수정구,,개인,개인,109,41131-1446,100,0,,,중개거래,1,N,25.06.27,산성대로437번길,7,0,4334226,1,41131,0.0,41131,10400
성남시 수정구,41131,2025-03-16,신흥동,6951,산성역포레스티아,59.84,27,103000,2020,,경기 성남시 수정구,,개인,개인,132,41131-1652,6951,0,,,중개거래,1,N,25.06.16,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-15,단대동,100,단대푸르지오,59.72,13,86000,2012,,"경기 성남시 수정구, 경기 성남시 중원구",,개인,개인,107,41131-1446,100,0,,,중개거래,1,N,25.05.27,산성대로437번길,7,0,4334226,1,41131,0.0,41131,10400
성남시 수정구,41131,2025-03-15,창곡동,515,위례호반써밋에비뉴,98.95,14,144700,2016,,"경기 성남시 수정구, 서울 강동구",,개인,개인,,41131-1549,515,0,25.04.08,O,중개거래,1,N,,위례중앙로,216,0,3000236,1,41131,,41131,10800
성남시 수정구,41131,2025-03-15,창곡동,515,위례호반써밋에비뉴,98.58,12,139500,2016,,경기 성남시 수정구,,개인,개인,5311,41131-1549,515,0,,,중개거래,1,N,25.07.16,위례중앙로,216,0,3000236,1,41131,,41131,10800
성남시 수정구,41131,2025-03-15,신흥동,6961,산성역자이푸르지오1단지,74.92,22,100000,2024,,경기 성남시 수정구,,개인,개인,,41131-1710,6961,0,25.05.14,O,중개거래,1,N,,수정로,260,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-15,신흥동,2464-1,청구,84.99,6,77000,1994,,경기 성남시 수정구,,개인,개인,102,41131-3,2464,1,,,중개거래,1,N,25.04.14,공원로,340,0,3179003,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-15,고등동,592,판교밸리호반써밋,84.9872,1,107000,2019,,"경기 성남시 수정구, 서울 강남구",,개인,개인,216동,41131-1642,592,0,,,중개거래,1,N,25.06.05,고등로,34,0,3352360,1,41131,0.0,41131,11200
성남시 수정구,41131,2025-03-15,신흥동,6963,산성역자이푸르지오2단지,84.98,9,114000,2024,,경기 성남시 수정구,,개인,개인,203,41131-1711,6963,0,,,중개거래,1,N,25.06.24,수정로,288,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-15,태평동,7306,선경태평,46.01,4,34800,1991,,경기 성남시 수정구,,개인,개인,102,41131-8,7306,0,,,중개거래,1,N,25.05.09,시민로,214,0,3178033,0,41131,0.0,41131,10200
성남시 수정구,41131,2025-03-15,창곡동,572,힐스테이트위례,110.94,3,159700,2015,,서울 송파구,,개인,개인,5707동,41131-1492,572,0,,,중개거래,1,N,25.07.14,위례동로,15,0,3202060,1,41131,,41131,10800
성남시 수정구,41131,2025-03-15,신흥동,6951,산성역포레스티아,59.84,25,103000,2020,,경기 성남시 수정구,,개인,개인,132,41131-1652,6951,0,,,중개거래,1,N,25.06.30,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-15,창곡동,504,위례센트럴자이,51.89,4,112800,2017,,"경기 성남시 수정구, 서울 송파구",,개인,개인,3212동,41131-1578,504,0,,,중개거래,1,N,25.05.09,위례광장로,97,0,3000238,0,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-15,단대동,100,단대푸르지오,59.8,15,86700,2012,,경기 성남시 수정구,,개인,개인,113,41131-1446,100,0,,,중개거래,1,N,25.06.09,산성대로437번길,7,0,4334226,1,41131,0.0,41131,10400
성남시 수정구,41131,2025-03-15,창곡동,564,위례역푸르지오5단지,83.002,15,144000,2017,,경기 성남시 수정구,,개인,개인,503동,41131-1592,564,0,,,중개거래,1,N,25.07.17,위례광장로,34,0,3000238,0,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-15,신흥동,6951,산성역포레스티아,74.96,3,110600,2020,,경기 성남시 수정구,,개인,개인,119,41131-1652,6951,0,,,중개거래,1,N,25.08.14,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-15,창곡동,564,위례역푸르지오5단지,83.002,15,142500,2017,,"경기 성남시 수정구, 경기 하남시",,개인,개인,502동,41131-1592,564,0,,,중개거래,1,N,25.06.11,위례광장로,34,0,3000238,0,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-15,고등동,582,판교밸리자이1단지,60.969,4,95800,2023,,경기 성남시 수정구,,개인,개인,101,41131-1680,582,0,,,중개거래,1,N,25.06.20,대왕판교로,995,0,3180005,0,41131,,41131,11200
성남시 수정구,41131,2025-03-15,신흥동,6951,산성역포레스티아,74.98,18,114000,2020,,경기 성남시 수정구,,개인,개인,104,41131-1652,6951,0,,,중개거래,1,N,25.05.30,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-15,단대동,6986,코오롱하늘채,84.9919,3,83500,2013,,경기 성남시 수정구,,개인,개인,101,41131-1448,6986,0,,,중개거래,1,N,25.08.01,단대로15번길,2,0,4334121,1,41131,0.0,41131,10400
성남시 수정구,41131,2025-03-14,창곡동,521,위례더힐55,85.7614,9,130000,2015,,경기 성남시 수정구,,개인,개인,5504,41131-1497,521,0,,,중개거래,1,N,25.06.04,위례순환로,220,0,3000239,1,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-14,창곡동,504,위례센트럴자이,51.89,14,110000,2017,,경기 성남시 수정구,,개인,개인,3211동,41131-1578,504,0,,,중개거래,1,N,25.05.02,위례광장로,97,0,3000238,0,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-13,신흥동,6961,산성역자이푸르지오1단지,51.94,8,87000,2024,,"경기 성남시 수정구, 서울 강남구",,개인,개인,107,41131-1710,6961,0,,,중개거래,1,N,26.01.12,수정로,260,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-13,창곡동,521,위례더힐55,85.4621,9,130000,2015,,"경기 성남시 수정구, 서울 서초구",,개인,개인,5505,41131-1497,521,0,,,중개거래,1,N,25.05.26,위례순환로,220,0,3000239,1,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-13,창곡동,530,위례아트리버푸르지오1단지,104.7692,7,168000,2016,,"경기 성남시 수정구, 서울 송파구",,개인,개인,101,41131-1553,530,0,,,중개거래,1,N,25.03.28,위례광장로,70,0,3000238,1,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-13,수진동,4663,삼부,59.76,6,67000,1996,,경기 성남시 수정구,,개인,개인,101,41131-13,4663,0,,,중개거래,1,N,25.05.30,모란로,65,0,3178010,2,41131,0.0,41131,10300
성남시 수정구,41131,2025-03-13,창곡동,572,힐스테이트위례,110.86,5,171500,2015,,"경기 성남시 수정구, 서울 송파구",,개인,개인,5711동,41131-1492,572,0,,,중개거래,1,N,25.05.16,위례동로,15,0,3202060,1,41131,,41131,10800
성남시 수정구,41131,2025-03-13,고등동,592,판교밸리호반써밋,84.9872,3,110000,2019,,경기 성남시 수정구,,개인,개인,205동,41131-1642,592,0,,,중개거래,1,N,25.06.30,고등로,34,0,3352360,1,41131,0.0,41131,11200
성남시 수정구,41131,2025-03-12,창곡동,567,위례 래미안이편한세상,75.99,8,138500,2016,,"경기 성남시 수정구, 서울 강남구",,개인,개인,5616,41131-1520,567,0,,,중개거래,1,N,25.07.28,위례동로,61,0,3202060,1,41131,,41131,10800
성남시 수정구,41131,2025-03-12,창곡동,515,위례호반써밋에비뉴,98.88,3,136500,2016,,경기 하남시,,개인,개인,5306,41131-1549,515,0,,,중개거래,1,N,25.06.04,위례중앙로,216,0,3000236,1,41131,,41131,10800
성남시 수정구,41131,2025-03-12,창곡동,515,위례호반써밋에비뉴,98.95,9,142500,2016,,경기 성남시 수정구,,개인,개인,5309,41131-1549,515,0,,,중개거래,1,N,25.05.14,위례중앙로,216,0,3000236,1,41131,,41131,10800
성남시 수정구,41131,2025-03-11,신흥동,2463-1,한신,84.94,6,74000,1990,,"경기 부천시 원미구, 경기 성남시 중원구",,개인,개인,2,41131-5,2463,1,,,중개거래,1,N,25.06.10,산성대로,341,0,2179002,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-11,창곡동,567,위례 래미안이편한세상,84.98,2,140000,2016,,경기 성남시 수정구,,개인,개인,5614,41131-1520,567,0,,,중개거래,1,N,25.05.08,위례동로,61,0,3202060,1,41131,,41131,10800
성남시 수정구,41131,2025-03-11,신흥동,2465-7,신동아파라디움,84.62,6,73500,2006,,경기 성남시 수정구,,개인,개인,102동,41131-1232,2465,7,,,중개거래,1,N,25.05.20,공원로,322,0,3179003,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-11,신흥동,6951,산성역포레스티아,59.84,28,104000,2020,,경기 성남시 수정구,,개인,개인,113,41131-1652,6951,0,,,중개거래,1,N,25.05.20,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-11,신흥동,6951,산성역포레스티아,74.98,24,119500,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0,25.05.20,O,중개거래,1,N,,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-11,창곡동,567,위례 래미안이편한세상,75.99,10,138500,2016,,경기 성남시 수정구,,개인,개인,5601,41131-1520,567,0,,,중개거래,1,N,25.06.12,위례동로,61,0,3202060,1,41131,,41131,10800
성남시 수정구,41131,2025-03-11,고등동,590,판교밸리제일풍경채,84.9826,5,122900,2020,,,,개인,법인,102동,41131-1645,590,0,,,직거래,1,N,25.06.25,고등공원로,19,0,3352361,0,41131,0.0,41131,11200
성남시 수정구,41131,2025-03-11,창곡동,521,위례더힐55,149.0052,13,155000,2015,,경기 성남시 수정구,,개인,개인,5521,41131-1497,521,0,,,중개거래,1,N,25.04.01,위례순환로,220,0,3000239,1,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-11,고등동,590,판교밸리제일풍경채,84.9387,2,115100,2020,,,,개인,법인,102동,41131-1645,590,0,,,직거래,1,N,25.04.04,고등공원로,19,0,3352361,0,41131,0.0,41131,11200
성남시 수정구,41131,2025-03-10,수진동,4809,모란아이하우스,16.22,4,12500,2012,,경기 성남시 중원구,,개인,개인,1,41131-1447,4809,0,,,중개거래,1,N,25.03.21,모란로,12,0,3178010,2,41131,0.0,41131,10300
성남시 수정구,41131,2025-03-10,신흥동,6951,산성역포레스티아,59.84,2,100000,2020,,경기 성남시 수정구,,개인,개인,113,41131-1652,6951,0,,,중개거래,1,N,25.06.20,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-10,창곡동,531,위례자이,101.9868,16,166000,2016,,경기 성남시 수정구,,개인,개인,3310,41131-1538,531,0,,,중개거래,1,N,25.04.30,위례순환로,100,0,3000239,1,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-10,창곡동,521,위례더힐55,85.4621,6,125000,2015,,"경기 성남시 수정구, 서울 서초구",,개인,개인,5506,41131-1497,521,0,,,중개거래,1,N,25.05.21,위례순환로,220,0,3000239,1,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-10,창곡동,564,위례역푸르지오5단지,83.002,8,142000,2017,,"경기 성남시 수정구, 경기 수원시 영통구",,개인,개인,501동,41131-1592,564,0,,,중개거래,1,N,25.06.02,위례광장로,34,0,3000238,0,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-10,창곡동,504,위례센트럴자이,51.89,12,106000,2017,,,,개인,법인,3203동,41131-1578,504,0,,,직거래,1,N,25.04.08,위례광장로,97,0,3000238,0,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-09,창곡동,521,위례더힐55,85.4621,15,126000,2015,,경기 성남시 수정구,,개인,개인,5503,41131-1497,521,0,,,중개거래,1,N,25.04.10,위례순환로,220,0,3000239,1,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-09,창곡동,504,위례센트럴자이,51.89,10,114500,2017,,"경기 성남시 수정구, 경기 하남시",,개인,개인,3217동,41131-1578,504,0,,,중개거래,1,N,25.06.26,위례광장로,97,0,3000238,0,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-08,창곡동,567,위례 래미안이편한세상,84.98,15,138900,2016,,경기 성남시 수정구,,개인,개인,5620,41131-1520,567,0,,,중개거래,1,N,25.06.02,위례동로,61,0,3202060,1,41131,,41131,10800
성남시 수정구,41131,2025-03-08,창곡동,567,위례 래미안이편한세상,84.95,19,139000,2016,,경기 성남시 수정구,,개인,개인,5606,41131-1520,567,0,,,중개거래,1,N,25.06.05,위례동로,61,0,3202060,1,41131,,41131,10800
성남시 수정구,41131,2025-03-08,단대동,100,단대푸르지오,84.87,2,98000,2012,,경기 성남시 수정구,,개인,개인,104,41131-1446,100,0,,,중개거래,1,N,25.06.12,산성대로437번길,7,0,4334226,1,41131,0.0,41131,10400
성남시 수정구,41131,2025-03-08,신흥동,6951,산성역포레스티아,59.84,10,101000,2020,,"경기 성남시 수정구, 서울 강동구",,개인,개인,101,41131-1652,6951,0,,,중개거래,1,N,25.06.05,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-08,창곡동,572,힐스테이트위례,99.91,14,162500,2015,,경기 성남시 수정구,,개인,개인,,41131-1492,572,0,25.03.25,O,중개거래,1,N,,위례동로,15,0,3202060,1,41131,,41131,10800
성남시 수정구,41131,2025-03-08,창곡동,521,위례더힐55,85.4621,13,126500,2015,,"경기 성남시 수정구, 경기 안양시 동안구",,개인,개인,5506,41131-1497,521,0,,,중개거래,1,N,25.05.27,위례순환로,220,0,3000239,1,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-08,창곡동,504,위례센트럴자이,51.89,13,114000,2017,,경기 성남시 수정구,,개인,개인,3203동,41131-1578,504,0,,,중개거래,1,N,25.05.20,위례광장로,97,0,3000238,0,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-08,창곡동,521,위례더힐55,85.7528,7,133500,2015,,경기 성남시 수정구,,개인,개인,5516,41131-1497,521,0,,,중개거래,1,N,25.06.30,위례순환로,220,0,3000239,1,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-08,창곡동,504,위례센트럴자이,51.89,4,112700,2017,,"경기 성남시 수정구, 서울 송파구",,개인,개인,3202동,41131-1578,504,0,,,중개거래,1,N,25.05.29,위례광장로,97,0,3000238,0,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-08,태평동,7346,가천대역두산위브,59.6073,11,66500,2018,,경기 성남시 수정구,,개인,개인,103동,41131-1624,7346,0,,,중개거래,1,N,25.05.08,태평로,65,0,3178032,0,41131,0.0,41131,10200
성남시 수정구,41131,2025-03-08,창곡동,565,위례역푸르지오4단지,83.002,11,142300,2017,,경기 하남시,,개인,개인,404동,41131-1591,565,0,,,중개거래,1,N,25.08.07,위례광장로,36,0,3000238,0,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-07,태평동,7346,가천대역두산위브,59.6073,3,63500,2018,,경기 성남시 수정구,,개인,개인,102동,41131-1624,7346,0,,,중개거래,1,N,25.04.28,태평로,65,0,3178032,0,41131,0.0,41131,10200
성남시 수정구,41131,2025-03-07,신흥동,6951,산성역포레스티아,59.84,23,105000,2020,,경기 성남시 수정구,,개인,개인,119,41131-1652,6951,0,,,중개거래,1,N,25.06.13,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-07,수진동,4678,삼정그린뷰,84.9274,10,79700,2003,,경기 성남시 수정구,,개인,개인,105,41131-24,4678,0,,,중개거래,1,N,25.05.30,수정로,2,0,3178018,3,41131,0.0,41131,10300
성남시 수정구,41131,2025-03-07,수진동,3379,현대,59.94,11,48000,1994,,경기 성남시 수정구,,개인,개인,101,41131-15,3379,0,,,중개거래,1,N,25.03.28,제일로147번길,4,0,4334516,1,41131,0.0,41131,10300
성남시 수정구,41131,2025-03-06,창곡동,572,힐스테이트위례,110.89,11,163500,2015,,경기 성남시 수정구,,개인,개인,5704동,41131-1492,572,0,,,중개거래,1,N,25.06.30,위례동로,15,0,3202060,1,41131,,41131,10800
성남시 수정구,41131,2025-03-05,창곡동,521,위례더힐55,85.4621,6,130000,2015,,경기 성남시 수정구,,개인,개인,5517,41131-1497,521,0,,,중개거래,1,N,25.06.30,위례순환로,220,0,3000239,1,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-05,창곡동,567,위례 래미안이편한세상,84.96,5,139000,2016,,경기 성남시 수정구,,개인,개인,5612,41131-1520,567,0,,,중개거래,1,N,25.03.17,위례동로,61,0,3202060,1,41131,,41131,10800
성남시 수정구,41131,2025-03-05,단대동,6986,코오롱하늘채,84.9983,5,83000,2013,,경기 성남시 수정구,,개인,개인,101,41131-1448,6986,0,,,중개거래,1,N,25.10.20,단대로15번길,2,0,4334121,1,41131,0.0,41131,10400
성남시 수정구,41131,2025-03-05,단대동,124,진로,59.97,6,57000,1998,,경기 성남시 수정구,,개인,개인,102,41131-19,124,0,,,중개거래,1,N,25.05.22,단대로23번길,32,0,4334123,1,41131,0.0,41131,10400
성남시 수정구,41131,2025-03-05,창곡동,528,래미안위례,101.86,7,188000,2015,,경기 성남시 수정구,,개인,개인,3405동,41131-1491,528,0,,,중개거래,1,N,25.05.30,위례순환로,150,0,3000239,1,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-04,신흥동,2024,두산,84.47,8,65000,1993,,경기 성남시 중원구,,개인,개인,103,41131-1,2024,0,,,중개거래,1,N,25.03.06,공원로,360,0,3179003,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-04,신흥동,6951,산성역포레스티아,67.86,18,104000,2020,,경기 성남시 수정구,,개인,개인,103,41131-1652,6951,0,,,중개거래,1,N,25.05.08,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-04,단대동,100,단대푸르지오,126.94,7,113000,2012,,"경기 성남시 수정구, 서울 송파구",,개인,개인,112,41131-1446,100,0,,,중개거래,1,N,25.06.20,산성대로437번길,7,0,4334226,1,41131,0.0,41131,10400
성남시 수정구,41131,2025-03-04,고등동,590,판교밸리제일풍경채,84.9826,3,115900,2020,,,,개인,법인,109동,41131-1645,590,0,,,직거래,1,N,25.03.27,고등공원로,19,0,3352361,0,41131,0.0,41131,11200
성남시 수정구,41131,2025-03-04,태평동,6455,동인트루빌2,84.97,14,58500,2005,,경기 성남시 수정구,,개인,개인,Ⅱ,41131-1196,6455,0,,,중개거래,1,N,25.03.28,수정로,81,0,3178018,2,41131,0.0,41131,10200
성남시 수정구,41131,2025-03-04,신흥동,6951,산성역포레스티아,74.96,6,113000,2020,,경기 성남시 수정구,,개인,개인,119,41131-1652,6951,0,,,중개거래,1,N,25.04.29,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-04,신흥동,6951,산성역포레스티아,67.86,19,105000,2020,,"경기 성남시 수정구, 서울 강남구",,개인,개인,115,41131-1652,6951,0,,,중개거래,1,N,25.08.14,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-03,창곡동,515,위례호반써밋에비뉴,98.95,15,138700,2016,,경기 성남시 수정구,,개인,개인,5301,41131-1549,515,0,,,중개거래,1,N,25.05.02,위례중앙로,216,0,3000236,1,41131,,41131,10800
성남시 수정구,41131,2025-03-03,고등동,592,판교밸리호반써밋,84.9872,3,105000,2019,,경기 성남시 수정구,,개인,개인,216동,41131-1642,592,0,,,중개거래,1,N,25.08.04,고등로,34,0,3352360,1,41131,0.0,41131,11200
성남시 수정구,41131,2025-03-03,신흥동,6951,산성역포레스티아,74.98,23,114700,2020,,경기 성남시 수정구,,개인,개인,122,41131-1652,6951,0,,,중개거래,1,N,25.06.18,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-03,신흥동,6951,산성역포레스티아,84.92,21,124000,2020,,경기 성남시 수정구,,개인,개인,123,41131-1652,6951,0,,,중개거래,1,N,25.07.09,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-03,신흥동,6951,산성역포레스티아,84.96,22,130000,2020,,경기 성남시 수정구,,개인,개인,134,41131-1652,6951,0,,,중개거래,1,N,25.05.26,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-03,창곡동,567,위례 래미안이편한세상,75.99,7,139500,2016,,"경기 성남시 분당구, 경기 성남시 수정구",,개인,개인,5608,41131-1520,567,0,,,중개거래,1,N,25.06.30,위례동로,61,0,3202060,1,41131,,41131,10800
성남시 수정구,41131,2025-03-02,신흥동,6951,산성역포레스티아,67.86,25,106000,2020,,경기 성남시 수정구,,개인,개인,126,41131-1652,6951,0,,,중개거래,1,N,25.06.05,수정로,319,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-01,창곡동,504,위례센트럴자이,51.89,11,112000,2017,,경기 성남시 수정구,,개인,개인,3217동,41131-1578,504,0,,,중개거래,1,N,25.07.30,위례광장로,97,0,3000238,0,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-01,창곡동,564,위례역푸르지오5단지,83.002,7,137500,2017,,경기 성남시 수정구,,개인,개인,502동,41131-1592,564,0,,,중개거래,1,N,25.04.25,위례광장로,34,0,3000238,0,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-01,창곡동,504,위례센트럴자이,51.89,8,111000,2017,,경기 성남시 수정구,,개인,개인,3213동,41131-1578,504,0,,,중개거래,1,N,25.05.30,위례광장로,97,0,3000238,0,41131,0.0,41131,10800
성남시 수정구,41131,2025-03-01,태평동,7346,가천대역두산위브,59.6073,12,68000,2018,,경기 성남시 수정구,,개인,개인,102동,41131-1624,7346,0,,,중개거래,1,N,25.04.18,태평로,65,0,3178032,0,41131,0.0,41131,10200
성남시 수정구,41131,2025-03-01,신흥동,6961,산성역자이푸르지오1단지,74.92,9,106200,2024,,경기 성남시 수정구,,개인,개인,103,41131-1710,6961,0,,,중개거래,1,N,25.11.28,수정로,260,0,3178018,1,41131,0.0,41131,10100
성남시 수정구,41131,2025-03-01,창곡동,567,위례 래미안이편한세상,84.98,7,143000,2016,,경기 성남시 수정구,,개인,개인,5608,41131-1520,567,0,,,중개거래,1,N,25.04.09,위례동로,61,0,3202060,1,41131,,41131,10800
성남시 수정구,41131,2025-03-01,단대동,100,단대푸르지오,59.72,6,85000,2012,,"경기 성남시 수정구, 경기 성남시 중원구",,개인,개인,108,41131-1446,100,0,,,중개거래,1,N,25.05.20,산성대로437번길,7,0,4334226,1,41131,0.0,41131,10400
성남시 수정구,41131,2025-03-01,단대동,6,선경논골,34.05,12,24000,1991,,경기 성남시 수정구,,개인,개인,102,41131-18,6,0,,,중개거래,1,N,25.04.30,논골로,87,0,3178005,1,41131,0.0,41131,10400
성남시 수정구,41131,2025-03-01,창곡동,504,위례센트럴자이,84.94,3,158000,2017,,경기 성남시 수정구,,개인,개인,3204동,41131-1578,504,0,,,중개거래,1,N,25.05.02,위례광장로,97,0,3000238,0,41131,0.0,41131,10800
