지역,단지명,면적구간,연월,거래건수,중앙값_만원,최저가_만원,최고가_만원
성남시 분당구,동양정자파라곤(1단지),146.4,2025-09,1,213000.0,213000,213000
성남시 분당구,동양정자파라곤(1단지),146.4,2026-01,1,205000.0,205000,205000
성남시 분당구,동양정자파라곤(1단지),166.4,2020-05,1,138000.0,138000,138000
성남시 분당구,동양정자파라곤(1단지),166.4,2020-07,1,150000.0,150000,150000
성남시 분당구,동양정자파라곤(1단지),166.4,2021-04,1,184000.0,184000,184000
성남시 분당구,동양정자파라곤(1단지),166.4,2021-05,1,179000.0,179000,179000
성남시 분당구,동양정자파라곤(1단지),166.4,2022-06,1,191000.0,191000,191000
성남시 분당구,동양정자파라곤(1단지),166.4,2024-06,1,185000.0,185000,185000
성남시 분당구,동양정자파라곤(1단지),166.4,2025-06,1,203000.0,203000,203000
성남시 분당구,동양정자파라곤(1단지),166.4,2025-09,1,205000.0,205000,205000
성남시 분당구,동양정자파라곤(1단지),166.4,2026-04,1,203500.0,203500,203500
성남시 분당구,동양정자파라곤(1단지),166.4,2026-06,1,213500.0,213500,213500
성남시 분당구,동양정자파라곤(1단지),193.8,2026-07,1,280000.0,280000,280000
성남시 분당구,동양정자파라곤(2단지),80.1,2020-11,1,122000.0,122000,122000
성남시 분당구,동양정자파라곤(2단지),80.1,2023-09,1,130000.0,130000,130000
성남시 분당구,동양정자파라곤(2단지),80.1,2024-05,2,132000.0,129000,135000
성남시 분당구,동양정자파라곤(2단지),80.1,2025-10,1,167000.0,167000,167000
성남시 분당구,동양정자파라곤(2단지),80.1,2026-04,1,188000.0,188000,188000
성남시 분당구,동양정자파라곤(2단지),85.0,2021-02,1,162500.0,162500,162500
성남시 분당구,동양정자파라곤(2단지),85.0,2022-01,1,160000.0,160000,160000
성남시 분당구,동양정자파라곤(2단지),85.0,2026-05,1,170000.0,170000,170000
성남시 분당구,동양정자파라곤(2단지),146.4,2020-03,1,136000.0,136000,136000
성남시 분당구,동양정자파라곤(2단지),146.4,2020-09,2,139000.0,137000,141000
성남시 분당구,동양정자파라곤(2단지),146.4,2021-05,1,173000.0,173000,173000
성남시 분당구,동양정자파라곤(2단지),146.4,2022-06,1,185000.0,185000,185000
성남시 분당구,동양정자파라곤(2단지),146.4,2023-04,1,165000.0,165000,165000
성남시 분당구,동양정자파라곤(2단지),146.4,2023-06,1,174000.0,174000,174000
성남시 분당구,동양정자파라곤(2단지),146.4,2023-07,1,172500.0,172500,172500
성남시 분당구,동양정자파라곤(2단지),146.4,2024-01,1,177500.0,177500,177500
성남시 분당구,동양정자파라곤(2단지),146.4,2024-05,1,183000.0,183000,183000
성남시 분당구,동양정자파라곤(2단지),146.4,2025-09,1,210000.0,210000,210000
성남시 분당구,동양정자파라곤(2단지),146.4,2026-06,1,210000.0,210000,210000
성남시 분당구,동양정자파라곤(2단지),166.4,2020-06,1,147500.0,147500,147500
성남시 분당구,동양정자파라곤(2단지),166.4,2020-09,1,157800.0,157800,157800
성남시 분당구,동양정자파라곤(2단지),166.4,2020-11,1,156700.0,156700,156700
성남시 분당구,동양정자파라곤(2단지),166.4,2021-05,2,173000.0,170500,175500
성남시 분당구,동양정자파라곤(2단지),166.4,2022-01,1,180000.0,180000,180000
성남시 분당구,동양정자파라곤(2단지),166.4,2022-03,1,190000.0,190000,190000
성남시 분당구,동양정자파라곤(2단지),166.4,2023-08,1,174500.0,174500,174500
성남시 분당구,동양정자파라곤(2단지),166.4,2024-01,1,179000.0,179000,179000
성남시 분당구,동양정자파라곤(2단지),166.4,2025-05,1,199000.0,199000,199000
성남시 분당구,동양정자파라곤(2단지),166.4,2026-06,1,231500.0,231500,231500
성남시 분당구,동양정자파라곤(2단지),193.8,2020-04,1,190000.0,190000,190000
성남시 분당구,동양정자파라곤(2단지),193.8,2021-01,1,253000.0,253000,253000
성남시 분당구,동양정자파라곤(3단지),80.1,2020-07,1,115000.0,115000,115000
성남시 분당구,동양정자파라곤(3단지),80.1,2020-11,1,123000.0,123000,123000
성남시 분당구,동양정자파라곤(3단지),80.1,2020-12,1,140000.0,140000,140000
성남시 분당구,동양정자파라곤(3단지),80.1,2023-07,1,130000.0,130000,130000
성남시 분당구,동양정자파라곤(3단지),80.1,2025-08,1,163000.0,163000,163000
성남시 분당구,동양정자파라곤(3단지),146.4,2020-02,1,140000.0,140000,140000
성남시 분당구,동양정자파라곤(3단지),146.4,2021-01,1,152000.0,152000,152000
성남시 분당구,동양정자파라곤(3단지),146.4,2021-06,1,169000.0,169000,169000
성남시 분당구,동양정자파라곤(3단지),146.4,2022-05,1,185000.0,185000,185000
성남시 분당구,동양정자파라곤(3단지),146.4,2022-07,1,181000.0,181000,181000
성남시 분당구,동양정자파라곤(3단지),146.4,2022-10,1,165000.0,165000,165000
성남시 분당구,동양정자파라곤(3단지),146.4,2023-01,1,160000.0,160000,160000
성남시 분당구,동양정자파라곤(3단지),146.4,2023-08,1,171000.0,171000,171000
성남시 분당구,동양정자파라곤(3단지),146.4,2023-11,1,169000.0,169000,169000
성남시 분당구,동양정자파라곤(3단지),146.4,2024-02,1,178000.0,178000,178000
성남시 분당구,동양정자파라곤(3단지),146.4,2024-05,1,174000.0,174000,174000
성남시 분당구,동양정자파라곤(3단지),146.4,2026-04,1,198000.0,198000,198000
성남시 분당구,동양정자파라곤(3단지),166.4,2020-06,1,105000.0,105000,105000
성남시 분당구,동양정자파라곤(3단지),166.4,2022-03,1,198000.0,198000,198000
성남시 분당구,동양정자파라곤(3단지),166.4,2022-07,1,194000.0,194000,194000
성남시 분당구,동양정자파라곤(3단지),166.4,2023-12,1,210000.0,210000,210000
성남시 분당구,동양정자파라곤(3단지),166.4,2025-03,1,203930.0,203930,203930
성남시 분당구,동양정자파라곤(3단지),166.4,2025-05,1,213000.0,213000,213000
성남시 분당구,동양정자파라곤(3단지),166.4,2025-08,1,175000.0,175000,175000
성남시 분당구,동양정자파라곤(3단지),166.4,2026-04,1,205000.0,205000,205000
성남시 분당구,동양정자파라곤(3단지),193.8,2020-09,1,205000.0,205000,205000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2020-01,2,59725.0,48950,70500
성남시 분당구,산운마을11단지(판교포레라움),51.1,2020-02,4,66650.0,63000,74000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2020-03,2,73150.0,71800,74500
성남시 분당구,산운마을11단지(판교포레라움),51.1,2020-04,2,68000.0,63000,73000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2020-06,1,78000.0,78000,78000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2020-08,2,75950.0,71900,80000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2020-10,1,85500.0,85500,85500
성남시 분당구,산운마을11단지(판교포레라움),51.1,2020-11,1,86800.0,86800,86800
성남시 분당구,산운마을11단지(판교포레라움),51.1,2021-02,1,94000.0,94000,94000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2023-02,1,78400.0,78400,78400
성남시 분당구,산운마을11단지(판교포레라움),51.1,2023-04,3,81500.0,77500,82300
성남시 분당구,산운마을11단지(판교포레라움),51.1,2023-05,1,88000.0,88000,88000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2023-07,1,93000.0,93000,93000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2023-08,1,89000.0,89000,89000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2023-09,1,83000.0,83000,83000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2024-05,3,88000.0,87600,91500
성남시 분당구,산운마을11단지(판교포레라움),51.1,2024-06,2,88600.0,87700,89500
성남시 분당구,산운마을11단지(판교포레라움),51.1,2024-07,3,91000.0,88500,92000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2025-03,1,100000.0,100000,100000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2025-06,1,100500.0,100500,100500
성남시 분당구,산운마을11단지(판교포레라움),51.1,2025-09,1,111000.0,111000,111000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2025-10,1,117000.0,117000,117000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2025-11,1,125000.0,125000,125000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2026-02,1,132000.0,132000,132000
성남시 분당구,산운마을11단지(판교포레라움),51.1,2026-04,2,136250.0,134500,138000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2020-01,5,63000.0,59000,73900
성남시 분당구,산운마을11단지(판교포레라움),51.2,2020-02,4,72500.0,65000,75000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2020-03,1,75500.0,75500,75500
성남시 분당구,산운마을11단지(판교포레라움),51.2,2020-04,2,72250.0,72000,72500
성남시 분당구,산운마을11단지(판교포레라움),51.2,2020-05,2,74250.0,72800,75700
성남시 분당구,산운마을11단지(판교포레라움),51.2,2020-06,2,63500.0,53000,74000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2020-07,2,74750.0,73500,76000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2020-08,2,73500.0,70000,77000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2020-09,1,83500.0,83500,83500
성남시 분당구,산운마을11단지(판교포레라움),51.2,2020-10,3,86500.0,81000,89500
성남시 분당구,산운마을11단지(판교포레라움),51.2,2020-12,1,88000.0,88000,88000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2021-02,1,99700.0,99700,99700
성남시 분당구,산운마을11단지(판교포레라움),51.2,2021-07,1,108000.0,108000,108000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2021-10,1,107300.0,107300,107300
성남시 분당구,산운마을11단지(판교포레라움),51.2,2022-06,1,104000.0,104000,104000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2023-05,1,87000.0,87000,87000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2024-02,2,86400.0,85000,87800
성남시 분당구,산운마을11단지(판교포레라움),51.2,2024-05,1,88000.0,88000,88000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2024-06,1,90000.0,90000,90000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2024-07,1,99000.0,99000,99000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2024-10,1,98800.0,98800,98800
성남시 분당구,산운마을11단지(판교포레라움),51.2,2025-02,2,101000.0,96500,105500
성남시 분당구,산운마을11단지(판교포레라움),51.2,2025-03,3,104000.0,100000,106500
성남시 분당구,산운마을11단지(판교포레라움),51.2,2025-04,2,101250.0,100000,102500
성남시 분당구,산운마을11단지(판교포레라움),51.2,2025-05,1,104500.0,104500,104500
성남시 분당구,산운마을11단지(판교포레라움),51.2,2025-06,2,105250.0,103500,107000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2025-08,1,104000.0,104000,104000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2025-09,5,111000.0,105000,120000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2025-10,1,75000.0,75000,75000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2026-04,2,130500.0,126000,135000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2026-05,1,129500.0,129500,129500
성남시 분당구,산운마을11단지(판교포레라움),51.2,2026-06,2,138500.0,138000,139000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2026-07,4,144900.0,144500,146000
성남시 분당구,산운마을11단지(판교포레라움),51.2,2026-08,1,138000.0,138000,138000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2020-01,1,75000.0,75000,75000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2020-02,4,79500.0,73500,84700
성남시 분당구,산운마을11단지(판교포레라움),59.8,2020-03,8,79250.0,76000,86000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2020-04,4,84750.0,80000,86500
성남시 분당구,산운마을11단지(판교포레라움),59.8,2020-05,2,86850.0,85000,88700
성남시 분당구,산운마을11단지(판교포레라움),59.8,2020-06,6,85000.0,81800,87500
성남시 분당구,산운마을11단지(판교포레라움),59.8,2020-07,7,85800.0,83000,88500
성남시 분당구,산운마을11단지(판교포레라움),59.8,2020-08,3,85000.0,82000,89800
성남시 분당구,산운마을11단지(판교포레라움),59.8,2020-09,1,89500.0,89500,89500
성남시 분당구,산운마을11단지(판교포레라움),59.8,2020-10,3,89800.0,86000,103200
성남시 분당구,산운마을11단지(판교포레라움),59.8,2020-11,3,100000.0,98500,100000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2020-12,4,96500.0,75000,113800
성남시 분당구,산운마을11단지(판교포레라움),59.8,2021-01,3,114500.0,105000,115000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2021-02,2,119650.0,119500,119800
성남시 분당구,산운마을11단지(판교포레라움),59.8,2021-05,1,79200.0,79200,79200
성남시 분당구,산운마을11단지(판교포레라움),59.8,2021-08,1,124650.0,124650,124650
성남시 분당구,산운마을11단지(판교포레라움),59.8,2022-02,1,118000.0,118000,118000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2022-03,1,121000.0,121000,121000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2023-02,2,97750.0,95000,100500
성남시 분당구,산운마을11단지(판교포레라움),59.8,2023-07,1,105000.0,105000,105000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2023-12,1,103500.0,103500,103500
성남시 분당구,산운마을11단지(판교포레라움),59.8,2024-03,1,107500.0,107500,107500
성남시 분당구,산운마을11단지(판교포레라움),59.8,2024-04,3,106000.0,102000,109000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2024-05,1,108000.0,108000,108000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2024-06,3,110000.0,69000,110000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2024-07,3,112500.0,112200,115000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2024-08,4,113500.0,105500,121000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2024-10,1,109000.0,109000,109000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2024-11,5,119000.0,100000,120000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2025-01,1,120000.0,120000,120000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2025-02,1,120000.0,120000,120000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2025-03,7,116500.0,110000,120000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2025-04,2,116000.0,115000,117000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2025-05,3,122000.0,111000,125000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2025-06,2,120350.0,118000,122700
성남시 분당구,산운마을11단지(판교포레라움),59.8,2025-08,1,118000.0,118000,118000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2025-09,7,125000.0,112700,130000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2025-10,2,138250.0,135000,141500
성남시 분당구,산운마을11단지(판교포레라움),59.8,2026-01,1,149000.0,149000,149000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2026-02,2,147150.0,139800,154500
성남시 분당구,산운마을11단지(판교포레라움),59.8,2026-03,3,160000.0,149800,162000
성남시 분당구,산운마을11단지(판교포레라움),59.8,2026-06,1,162000.0,162000,162000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2020-01,2,79300.0,73600,85000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2020-02,3,69000.0,66800,83000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2020-03,5,85000.0,78300,89500
성남시 분당구,산운마을11단지(판교포레라움),59.9,2020-04,1,88200.0,88200,88200
성남시 분당구,산운마을11단지(판교포레라움),59.9,2020-05,1,83800.0,83800,83800
성남시 분당구,산운마을11단지(판교포레라움),59.9,2020-06,8,82250.0,80000,89000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2020-07,3,84000.0,63000,89800
성남시 분당구,산운마을11단지(판교포레라움),59.9,2020-08,4,89500.0,83000,94500
성남시 분당구,산운마을11단지(판교포레라움),59.9,2020-10,2,97650.0,97000,98300
성남시 분당구,산운마을11단지(판교포레라움),59.9,2020-11,3,99000.0,95500,99900
성남시 분당구,산운마을11단지(판교포레라움),59.9,2021-01,1,117000.0,117000,117000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2021-02,1,121000.0,121000,121000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2022-12,1,100000.0,100000,100000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2023-05,1,104000.0,104000,104000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2023-06,1,100000.0,100000,100000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2023-07,1,99700.0,99700,99700
성남시 분당구,산운마을11단지(판교포레라움),59.9,2023-08,1,110000.0,110000,110000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2023-09,2,110000.0,110000,110000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2024-01,1,109000.0,109000,109000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2024-04,1,103700.0,103700,103700
성남시 분당구,산운마을11단지(판교포레라움),59.9,2024-05,3,108000.0,106750,108500
성남시 분당구,산운마을11단지(판교포레라움),59.9,2024-06,2,99350.0,85000,113700
성남시 분당구,산운마을11단지(판교포레라움),59.9,2024-07,3,114000.0,113000,115000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2024-08,1,112000.0,112000,112000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2024-09,1,116500.0,116500,116500
성남시 분당구,산운마을11단지(판교포레라움),59.9,2024-10,1,117800.0,117800,117800
성남시 분당구,산운마을11단지(판교포레라움),59.9,2024-12,1,112000.0,112000,112000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2025-03,3,120500.0,119700,122000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2025-04,3,119800.0,114700,120500
성남시 분당구,산운마을11단지(판교포레라움),59.9,2025-05,2,118500.0,116500,120500
성남시 분당구,산운마을11단지(판교포레라움),59.9,2025-08,2,126250.0,125000,127500
성남시 분당구,산운마을11단지(판교포레라움),59.9,2025-09,3,126500.0,123000,133000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2025-10,1,144000.0,144000,144000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2026-01,2,150750.0,148500,153000
성남시 분당구,산운마을11단지(판교포레라움),59.9,2026-03,1,149900.0,149900,149900
성남시 분당구,산운마을11단지(판교포레라움),59.9,2026-06,1,159500.0,159500,159500
성남시 분당구,판교원마을1단지(파라곤),101.1,2020-01,1,106800.0,106800,106800
성남시 분당구,판교원마을1단지(파라곤),101.1,2020-06,5,120000.0,117000,123000
성남시 분당구,판교원마을1단지(파라곤),101.1,2020-07,1,105000.0,105000,105000
성남시 분당구,판교원마을1단지(파라곤),101.1,2020-10,2,140750.0,134000,147500
성남시 분당구,판교원마을1단지(파라곤),101.1,2020-11,1,147000.0,147000,147000
성남시 분당구,판교원마을1단지(파라곤),101.1,2021-01,1,152000.0,152000,152000
성남시 분당구,판교원마을1단지(파라곤),101.1,2021-08,1,155000.0,155000,155000
성남시 분당구,판교원마을1단지(파라곤),101.1,2022-05,1,160000.0,160000,160000
성남시 분당구,판교원마을1단지(파라곤),101.1,2023-09,1,144000.0,144000,144000
성남시 분당구,판교원마을1단지(파라곤),101.1,2023-12,1,151000.0,151000,151000
성남시 분당구,판교원마을1단지(파라곤),101.1,2024-06,1,165500.0,165500,165500
성남시 분당구,판교원마을1단지(파라곤),101.1,2024-07,1,160000.0,160000,160000
성남시 분당구,판교원마을1단지(파라곤),101.1,2024-08,1,164000.0,164000,164000
성남시 분당구,판교원마을1단지(파라곤),101.1,2024-12,1,155000.0,155000,155000
성남시 분당구,판교원마을1단지(파라곤),101.1,2025-06,2,154500.0,154000,155000
성남시 분당구,판교원마을1단지(파라곤),101.1,2025-09,1,159000.0,159000,159000
성남시 분당구,판교원마을1단지(파라곤),101.1,2025-10,3,163000.0,163000,166000
성남시 분당구,판교원마을1단지(파라곤),101.1,2025-11,1,96000.0,96000,96000
성남시 분당구,판교원마을1단지(파라곤),101.1,2025-12,1,179000.0,179000,179000
성남시 분당구,판교원마을1단지(파라곤),101.1,2026-02,1,179000.0,179000,179000
성남시 분당구,판교원마을1단지(파라곤),101.1,2026-03,2,175000.0,175000,175000
성남시 분당구,판교원마을1단지(파라곤),101.1,2026-04,1,175000.0,175000,175000
성남시 분당구,판교원마을1단지(파라곤),101.1,2026-07,2,185750.0,184000,187500
성남시 분당구,판교원마을1단지(파라곤),101.2,2020-02,2,121000.0,118500,123500
성남시 분당구,판교원마을1단지(파라곤),101.2,2020-06,2,118500.0,113000,124000
성남시 분당구,판교원마을1단지(파라곤),101.2,2020-07,1,125000.0,125000,125000
성남시 분당구,판교원마을1단지(파라곤),101.2,2020-09,1,139000.0,139000,139000
성남시 분당구,판교원마을1단지(파라곤),101.2,2021-05,1,160000.0,160000,160000
성남시 분당구,판교원마을1단지(파라곤),101.2,2021-07,1,158000.0,158000,158000
성남시 분당구,판교원마을1단지(파라곤),101.2,2024-04,2,157500.0,156000,159000
성남시 분당구,판교원마을1단지(파라곤),101.2,2024-08,1,161000.0,161000,161000
성남시 분당구,판교원마을1단지(파라곤),101.2,2025-03,1,160000.0,160000,160000
성남시 분당구,판교원마을1단지(파라곤),101.2,2025-06,1,156000.0,156000,156000
성남시 분당구,판교원마을1단지(파라곤),101.2,2025-08,1,160000.0,160000,160000
성남시 분당구,판교원마을1단지(파라곤),101.2,2025-09,1,159000.0,159000,159000
성남시 분당구,판교원마을1단지(파라곤),101.2,2025-10,2,167750.0,167500,168000
성남시 분당구,판교원마을1단지(파라곤),118.6,2020-06,3,135000.0,132000,137000
성남시 분당구,판교원마을1단지(파라곤),118.6,2020-07,2,145000.0,142000,148000
성남시 분당구,판교원마을1단지(파라곤),118.6,2022-04,1,174500.0,174500,174500
성남시 분당구,판교원마을1단지(파라곤),118.6,2023-03,1,135000.0,135000,135000
성남시 분당구,판교원마을1단지(파라곤),118.6,2023-06,1,171000.0,171000,171000
성남시 분당구,판교원마을1단지(파라곤),118.6,2024-07,1,185000.0,185000,185000
성남시 분당구,판교원마을1단지(파라곤),118.6,2025-03,2,178500.0,177000,180000
성남시 분당구,판교원마을1단지(파라곤),118.6,2025-10,1,215000.0,215000,215000
성남시 분당구,판교원마을1단지(파라곤),118.6,2026-02,1,196000.0,196000,196000
성남시 분당구,판교원마을1단지(파라곤),118.6,2026-04,1,185000.0,185000,185000
성남시 분당구,판교원마을1단지(파라곤),118.9,2020-01,1,127000.0,127000,127000
성남시 분당구,판교원마을1단지(파라곤),118.9,2020-06,3,131000.0,129000,134500
성남시 분당구,판교원마을1단지(파라곤),118.9,2020-10,1,143500.0,143500,143500
성남시 분당구,판교원마을1단지(파라곤),118.9,2020-12,1,150000.0,150000,150000
성남시 분당구,판교원마을1단지(파라곤),118.9,2023-04,1,160000.0,160000,160000
성남시 분당구,판교원마을1단지(파라곤),118.9,2023-07,2,162500.0,161000,164000
성남시 분당구,판교원마을1단지(파라곤),118.9,2023-08,1,161000.0,161000,161000
성남시 분당구,판교원마을1단지(파라곤),118.9,2024-01,1,161000.0,161000,161000
성남시 분당구,판교원마을1단지(파라곤),118.9,2024-06,1,158000.0,158000,158000
성남시 분당구,판교원마을1단지(파라곤),118.9,2024-07,1,182000.0,182000,182000
성남시 분당구,판교원마을1단지(파라곤),118.9,2026-05,1,195000.0,195000,195000
성남시 분당구,판교원마을1단지(파라곤),151.9,2020-07,1,225000.0,225000,225000
성남시 분당구,판교원마을1단지(파라곤),153.6,2024-11,1,235000.0,235000,235000
성남시 수정구,산성역포레스티아,59.8,2020-09,1,98000.0,98000,98000
성남시 수정구,산성역포레스티아,59.8,2020-12,2,105000.0,105000,105000
성남시 수정구,산성역포레스티아,59.8,2021-01,2,105000.0,105000,105000
성남시 수정구,산성역포레스티아,59.8,2021-02,1,114000.0,114000,114000
성남시 수정구,산성역포레스티아,59.8,2021-04,1,105000.0,105000,105000
성남시 수정구,산성역포레스티아,59.8,2021-05,1,105000.0,105000,105000
성남시 수정구,산성역포레스티아,59.8,2021-07,3,108500.0,106000,109000
성남시 수정구,산성역포레스티아,59.8,2021-08,1,111500.0,111500,111500
성남시 수정구,산성역포레스티아,59.8,2021-09,2,112875.0,111250,114500
성남시 수정구,산성역포레스티아,59.8,2022-07,2,88750.0,88000,89500
성남시 수정구,산성역포레스티아,59.8,2022-12,2,72750.0,70500,75000
성남시 수정구,산성역포레스티아,59.8,2023-01,8,75250.0,73500,77000
성남시 수정구,산성역포레스티아,59.8,2023-02,6,79850.0,75000,82000
성남시 수정구,산성역포레스티아,59.8,2023-03,2,83250.0,83000,83500
성남시 수정구,산성역포레스티아,59.8,2023-04,10,83250.0,79000,85500
성남시 수정구,산성역포레스티아,59.8,2023-05,3,85000.0,85000,88000
성남시 수정구,산성역포레스티아,59.8,2023-06,3,87000.0,83500,88000
성남시 수정구,산성역포레스티아,59.8,2023-07,6,88350.0,85000,89500
성남시 수정구,산성역포레스티아,59.8,2023-08,2,87500.0,85000,90000
성남시 수정구,산성역포레스티아,59.8,2023-09,3,90000.0,89500,90000
성남시 수정구,산성역포레스티아,59.8,2024-01,1,90000.0,90000,90000
성남시 수정구,산성역포레스티아,59.8,2024-02,1,89500.0,89500,89500
성남시 수정구,산성역포레스티아,59.8,2024-03,10,89250.0,82200,92500
성남시 수정구,산성역포레스티아,59.8,2024-04,8,90900.0,88700,93200
성남시 수정구,산성역포레스티아,59.8,2024-05,8,90400.0,90000,94800
성남시 수정구,산성역포레스티아,59.8,2024-06,10,94100.0,88000,96900
성남시 수정구,산성역포레스티아,59.8,2024-07,5,100000.0,95000,100000
성남시 수정구,산성역포레스티아,59.8,2024-08,4,104000.0,98500,105000
성남시 수정구,산성역포레스티아,59.8,2024-10,1,105000.0,105000,105000
성남시 수정구,산성역포레스티아,59.8,2024-11,2,105750.0,104500,107000
성남시 수정구,산성역포레스티아,59.8,2025-01,2,101250.0,99500,103000
성남시 수정구,산성역포레스티아,59.8,2025-02,2,101750.0,101000,102500
성남시 수정구,산성역포레스티아,59.8,2025-03,8,102750.0,100000,105000
성남시 수정구,산성역포레스티아,59.8,2025-04,1,107000.0,107000,107000
성남시 수정구,산성역포레스티아,59.8,2025-06,11,107000.0,103000,113000
성남시 수정구,산성역포레스티아,59.8,2025-07,3,108500.0,105000,111300
성남시 수정구,산성역포레스티아,59.8,2025-08,2,110650.0,110000,111300
성남시 수정구,산성역포레스티아,59.8,2025-09,18,115000.0,104000,118000
성남시 수정구,산성역포레스티아,59.8,2025-10,4,118000.0,116000,125000
성남시 수정구,산성역포레스티아,59.8,2025-12,2,124000.0,123000,125000
성남시 수정구,산성역포레스티아,59.8,2026-01,3,125000.0,76100,128000
성남시 수정구,산성역포레스티아,59.8,2026-02,1,137000.0,137000,137000
성남시 수정구,산성역포레스티아,59.8,2026-03,1,139000.0,139000,139000
성남시 수정구,산성역포레스티아,59.8,2026-04,3,134000.0,91000,135000
성남시 수정구,산성역포레스티아,59.8,2026-05,8,134000.0,130000,140000
성남시 수정구,산성역포레스티아,59.8,2026-06,3,137500.0,135000,144500
성남시 수정구,산성역포레스티아,59.8,2026-07,4,148000.0,142500,150000
성남시 수정구,산성역포레스티아,59.8,2026-08,5,143000.0,135000,149000
성남시 수정구,산성역포레스티아,59.8,2026-09,4,150000.0,143000,150000
성남시 수정구,산성역포레스티아,67.9,2020-05,2,86250.0,86000,86500
성남시 수정구,산성역포레스티아,67.9,2020-06,1,95467.0,95467,95467
성남시 수정구,산성역포레스티아,67.9,2021-04,2,110000.0,110000,110000
성남시 수정구,산성역포레스티아,67.9,2021-05,4,106750.0,100000,110000
성남시 수정구,산성역포레스티아,67.9,2021-06,3,113500.0,70000,116000
성남시 수정구,산성역포레스티아,67.9,2021-07,6,118200.0,113700,120000
성남시 수정구,산성역포레스티아,67.9,2022-04,1,112700.0,112700,112700
